Unnamed: 0,CASE#,DATE  OF OCCURRENCE,BLOCK, IUCR, PRIMARY DESCRIPTION, SECONDARY DESCRIPTION, LOCATION DESCRIPTION,ARREST,DOMESTIC,BEAT,WARD,FBI CD,X COORDINATE,Y COORDINATE,LATITUDE,LONGITUDE,LOCATION,DISTRICT
241439,HZ563803,12/20/2016 06:15:00 PM,065XX W DIVERSEY AVE,0890,THEFT,FROM BUILDING,RESIDENCE PORCH/HALLWAY,N,N,2511,36.0,06,1132106.0,1917896.0,41.930948469,-87.789958559,"(41.930948469, -87.789958559)",25.0
183807,JA160358,02/20/2017 04:29:00 AM,006XX W DIVERSEY PKWY,1330,CRIMINAL TRESPASS,TO LAND,HOTEL/MOTEL,Y,N,1934,44.0,26,1171406.0,1918849.0,41.932789263,-87.645510903,"(41.932789263, -87.645510903)",19.0
45106,JA336044,06/15/2017 01:00:00 AM,061XX S SANGAMON ST,1752,OFFENSE INVOLVING CHILDREN,AGG CRIM SEX ABUSE FAM MEMBER,RESIDENCE,N,N,712,16.0,20,1171030.0,1864047.0,41.782416475,-87.648498975,"(41.782416475, -87.648498975)",7.0
158786,JA298749,06/08/2017 11:07:00 PM,014XX N LARAMIE AVE,2022,NARCOTICS,POSS: COCAINE,STREET,Y,N,2532,37.0,18,1141442.0,1908991.0,41.906344703,-87.755870492,"(41.906344703, -87.755870492)",25.0
134355,JA108044,01/08/2017 04:50:00 AM,014XX N SPRINGFIELD AVE,0460,BATTERY,SIMPLE,SIDEWALK,N,N,2535,30.0,08B,1150119.0,1909199.0,41.906750761,-87.723990805,"(41.906750761, -87.723990805)",25.0
162424,JA115402,01/14/2017 12:30:00 AM,071XX S AVERS AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,N,N,833,13.0,14,1151933.0,1857031.0,41.763559496,-87.718698414,"(41.763559496, -87.718698414)",8.0
7097,JA188291,03/15/2017 06:20:00 PM,006XX N SPRINGFIELD AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,N,Y,1122,27.0,08B,1150277.0,1903924.0,41.892272549,-87.723548132,"(41.892272549, -87.723548132)",11.0
71960,JA271797,05/20/2017 10:50:00 AM,032XX W GRAND AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,N,N,1121,26.0,14,1154304.0,1906449.0,41.899121903,-87.708691061,"(41.899121903, -87.708691061)",11.0
144737,JA137318,02/01/2017 12:19:00 AM,005XX W OHARE ST,1150,DECEPTIVE PRACTICE,CREDIT CARD FRAUD,AIRPORT/AIRCRAFT,Y,N,1654,41.0,11,1106527.0,1935924.0,41.980826277,-87.883611316,"(41.980826277, -87.883611316)",16.0
145225,JA142168,02/05/2017 02:55:00 AM,014XX N DAMEN AVE,0810,THEFT,OVER $500,STREET,N,N,1424,1.0,06,1162804.0,1909566.0,41.907501113,-87.677383251,"(41.907501113, -87.677383251)",14.0
14811,JA198910,03/21/2017 07:00:00 AM,012XX E 98TH ST,0610,BURGLARY,FORCIBLE ENTRY,RESIDENCE-GARAGE,N,N,511,8.0,05,1186345.0,1840247.0,41.71675849,-87.593101115,"(41.71675849, -87.593101115)",5.0
227739,JA310496,06/17/2017 02:15:00 AM,056XX S PERRY AVE,0460,BATTERY,SIMPLE,STREET,N,N,225,3.0,08B,1176662.0,1867604.0,41.7920523,-87.627743547,"(41.7920523, -87.627743547)",2.0
61023,JA256787,05/09/2017 01:42:00 PM,012XX N STATE PKWY,2825,OTHER OFFENSE,HARASSMENT BY TELEPHONE,OTHER,N,N,1824,42.0,26,1176057.0,1908832.0,41.905198561,-87.628721563,"(41.905198561, -87.628721563)",18.0
227474,JA311411,06/17/2017 06:13:00 PM,002XX N KILDARE AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,N,Y,1114,28.0,08B,1147693.0,1900785.0,41.883708784,-87.733118797,"(41.883708784, -87.733118797)",11.0
15476,JA200142,03/21/2017 04:00:00 PM,070XX S DORCHESTER AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,N,N,321,5.0,14,1186752.0,1858670.0,41.767303458,-87.591028441,"(41.767303458, -87.591028441)",3.0
235434,JA477617,10/19/2017 04:00:00 PM,007XX W 47TH ST,1310,CRIMINAL DAMAGE,TO PROPERTY,RESTAURANT,N,N,925,11.0,14,1172312.0,1873708.0,41.808899179,-87.643514585,"(41.808899179, -87.643514585)",9.0
132486,JA404070,08/24/2017 09:10:00 AM,001XX N CLINTON ST,0430,BATTERY,AGGRAVATED: OTHER DANG WEAPON,GOVERNMENT BUILDING/PROPERTY,N,N,121,42.0,04B,1172695.0,1901460.0,41.885044481,-87.641289569,"(41.885044481, -87.641289569)",1.0
42574,JA231808,04/19/2017 10:00:00 PM,009XX N NOBLE ST,0820,THEFT,$500 AND UNDER,STREET,N,N,1213,27.0,06,1166882.0,1906572.0,41.899198828,-87.662488977,"(41.899198828, -87.662488977)",12.0
185028,JA162703,02/21/2017 06:00:00 PM,043XX W THOMAS ST,0610,BURGLARY,FORCIBLE ENTRY,APARTMENT,N,N,1111,37.0,05,1147172.0,1906975.0,41.900704809,-87.734873433,"(41.900704809, -87.734873433)",11.0
247054,JA315689,06/20/2017 07:00:00 PM,054XX N WINTHROP AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,N,Y,2023,48.0,08B,1167890.0,1936228.0,41.980554579,-87.657928425,"(41.980554579, -87.657928425)",20.0
5555,HZ567707,12/28/2016 12:26:00 PM,015XX S KOMENSKY AVE,2024,NARCOTICS,POSS: HEROIN(WHITE),ALLEY,Y,N,1012,24.0,18,1149638.0,1892056.0,41.859717849,-87.726203242,"(41.859717849, -87.726203242)",10.0
86809,JA352646,07/05/2017 10:30:00 AM,039XX N LAKE SHORE DR,0890,THEFT,FROM BUILDING,APARTMENT,N,N,1925,46.0,06,1171455.0,1926529.0,41.95386239,-87.64510423,"(41.95386239, -87.64510423)",19.0
9869,JA319686,06/23/2017 11:00:00 AM,007XX E 132ND ST,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,N,N,533,9.0,14,1183441.0,1818009.0,41.655802416,-87.604426164,"(41.655802416, -87.604426164)",5.0
54178,JA246850,05/01/2017 06:42:00 PM,044XX S PULASKI RD,0860,THEFT,RETAIL THEFT,DEPARTMENT STORE,Y,N,821,14.0,06,1150424.0,1874895.0,41.812610526,-87.723765071,"(41.812610526, -87.723765071)",8.0
222606,JA416235,08/08/2017 08:30:00 AM,007XX S WABASH AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,PARKING LOT/GARAGE(NON.RESID.),N,N,123,2.0,07,1176907.0,1897010.0,41.872739178,-87.625957267,"(41.872739178, -87.625957267)",1.0
125090,JA395398,08/17/2017 04:30:00 PM,095XX S STATE ST,0810,THEFT,OVER $500,STREET,N,N,511,21.0,06,1177973.0,1841788.0,41.721180629,-87.623717187,"(41.721180629, -87.623717187)",5.0
22270,JA203914,03/28/2017 04:11:00 PM,075XX S MORGAN ST,2820,OTHER OFFENSE,TELEPHONE THREAT,RESIDENCE,N,N,621,17.0,26,1170952.0,1854775.0,41.756974675,-87.649055399,"(41.756974675, -87.649055399)",6.0
71809,JA271584,05/20/2017 03:15:00 AM,091XX S STONY ISLAND AVE,0620,BURGLARY,UNLAWFUL ENTRY,HOTEL/MOTEL,N,N,413,8.0,05,1188389.0,1844677.0,41.728866416,-87.585474026,"(41.728866416, -87.585474026)",4.0
239058,JA422921,09/07/2017 09:55:00 PM,078XX S COTTAGE GROVE AVE,1822,NARCOTICS,MANU/DEL:CANNABIS OVER 10 GMS,SIDEWALK,Y,N,624,6.0,18,1182924.0,1853190.0,41.752355582,-87.605229522,"(41.752355582, -87.605229522)",6.0
87102,JA451383,09/28/2017 03:00:00 PM,008XX W JACKSON BLVD,0890,THEFT,FROM BUILDING,RESTAURANT,N,N,1232,27.0,06,1170954.0,1898857.0,41.87794002,-87.647759117,"(41.87794002, -87.647759117)",12.0
174723,HZ500813,11/03/2016 10:57:00 AM,007XX W ADAMS ST,0460,BATTERY,SIMPLE,STREET,N,N,1232,27.0,08B,1171381.0,1899331.0,41.879231338,-87.646177354,"(41.879231338, -87.646177354)",12.0
53236,JA246220,04/30/2017 07:00:00 PM,004XX W 38TH ST,0820,THEFT,$500 AND UNDER,STREET,N,N,915,11.0,06,1174012.0,1879734.0,41.825397471,-87.637100278,"(41.825397471, -87.637100278)",9.0
205248,JA176709,03/01/2017 09:00:00 AM,004XX S LA SALLE ST,1242,DECEPTIVE PRACTICE,COMPUTER FRAUD,OTHER,N,N,122,2.0,11,1175315.0,1898388.0,41.876556349,-87.631760814,"(41.876556349, -87.631760814)",1.0
1530,JA317542,06/22/2017 07:20:00 AM,027XX W LEXINGTON ST,0560,ASSAULT,SIMPLE,APARTMENT,N,Y,1135,2.0,08A,1158237.0,1896590.0,41.871988409,-87.694514794,"(41.871988409, -87.694514794)",11.0
38702,JA226304,04/15/2017 07:25:00 PM,052XX S LOWE AVE,051A,ASSAULT,AGGRAVATED: HANDGUN,STREET,Y,Y,935,3.0,04A,1172851.0,1870242.0,41.799376233,-87.641639956,"(41.799376233, -87.641639956)",9.0
135829,JA297460,06/07/2017 08:00:00 PM,041XX W 57TH PL,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,N,N,813,13.0,14,1149776.0,1866153.0,41.788633759,-87.726368398,"(41.788633759, -87.726368398)",8.0
17083,JA197999,03/23/2017 06:00:00 PM,009XX W FULTON MARKET,0820,THEFT,$500 AND UNDER,RESTAURANT,N,N,1214,27.0,06,1169909.0,1902059.0,41.886749374,-87.65150267,"(41.886749374, -87.65150267)",12.0
43181,JA230915,04/19/2017 05:00:00 AM,077XX S PHILLIPS AVE,0610,BURGLARY,FORCIBLE ENTRY,VACANT LOT/LAND,N,N,421,7.0,05,1193872.0,1854153.0,41.754736886,-87.56507898,"(41.754736886, -87.56507898)",4.0
236391,HZ558614,12/19/2016 10:50:00 PM,014XX S SPAULDING AVE,0497,BATTERY,AGGRAVATED DOMESTIC BATTERY: OTHER DANG WEAPON,RESIDENCE,N,N,1022,24.0,04B,1154599.0,1892818.0,41.861711152,-87.707972346,"(41.861711152, -87.707972346)",10.0
244013,JA427525,09/11/2017 07:09:00 PM,041XX N ELSTON AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,N,N,1723,39.0,08B,1150124.0,1927389.0,41.956665578,-87.72349716,"(41.956665578, -87.72349716)",17.0
188701,HZ516856,11/14/2016 11:00:00 PM,059XX N RIDGE AVE,0820,THEFT,$500 AND UNDER,OTHER,N,N,2012,40.0,06,1164443.0,1939628.0,41.989958168,-87.670508463,"(41.989958168, -87.670508463)",20.0
177444,JA156219,02/16/2017 11:00:00 AM,028XX S KENNETH AVE,0560,ASSAULT,SIMPLE,RESIDENCE,N,N,1031,22.0,08A,1147194.0,1884702.0,41.839584587,-87.735362526,"(41.839584587, -87.735362526)",10.0
66456,JA270157,05/15/2017 03:30:00 PM,128XX S ESCANABA AVE,0460,BATTERY,SIMPLE,"SCHOOL, PUBLIC, GROUNDS",N,N,433,10.0,08B,1197419.0,1820493.0,41.662283069,-87.553198089,"(41.662283069, -87.553198089)",4.0
262,HZ561209,12/22/2016 12:05:00 PM,046XX N KEDZIE AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,N,Y,1713,33.0,08B,1154206.0,1930796.0,41.96593391,-87.708399181,"(41.96593391, -87.708399181)",17.0
106681,JA293579,06/05/2017 02:30:00 PM,065XX W BRYN MAWR AVE,1350,CRIMINAL TRESPASS,TO STATE SUP LAND,"SCHOOL, PUBLIC, GROUNDS",Y,N,1612,41.0,26,1131583.0,1936817.0,41.98287878,-87.791440835,"(41.98287878, -87.791440835)",16.0
59039,JA255013,05/06/2017 07:00:00 PM,036XX W 47TH ST,1320,CRIMINAL DAMAGE,TO VEHICLE,PARKING LOT/GARAGE(NON.RESID.),N,N,821,14.0,14,1152803.0,1873224.0,41.807978431,-87.715082878,"(41.807978431, -87.715082878)",8.0
150223,JA127187,01/06/2017 08:00:00 AM,090XX S MACKINAW AVE,1750,OFFENSE INVOLVING CHILDREN,CHILD ABUSE,RESIDENCE,N,N,424,10.0,20,1199995.0,1845662.0,41.731284758,-87.542926327,"(41.731284758, -87.542926327)",4.0
81452,JA340193,07/08/2017 09:24:00 PM,010XX W 76TH ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,N,Y,612,17.0,08B,1170855.0,1854428.0,41.756024579,-87.649420997,"(41.756024579, -87.649420997)",6.0
172283,JA151915,02/13/2017 09:40:00 AM,030XX W TOUHY AVE,1360,CRIMINAL TRESPASS,TO VEHICLE,PARKING LOT/GARAGE(NON.RESID.),Y,N,2411,50.0,26,1154831.0,1947565.0,42.011936331,-87.705649277,"(42.011936331, -87.705649277)",24.0
48958,JA231487,04/19/2017 07:40:00 PM,016XX E 95TH ST,1710,OFFENSE INVOLVING CHILDREN,ENDANGERING LIFE/HEALTH CHILD,STREET,Y,N,431,7.0,20,1188847.0,1842311.0,41.722362932,-87.583871749,"(41.722362932, -87.583871749)",4.0
25676,JA208289,03/31/2017 08:00:00 PM,002XX N PINE AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,N,N,1523,28.0,07,1139460.0,1901119.0,41.884779356,-87.763343355,"(41.884779356, -87.763343355)",15.0
70335,JA269582,05/18/2017 05:15:00 PM,044XX N BROADWAY,1150,DECEPTIVE PRACTICE,CREDIT CARD FRAUD,DEPARTMENT STORE,N,N,1913,46.0,11,1168469.0,1929861.0,41.963070794,-87.655984213,"(41.963070794, -87.655984213)",19.0
78519,JA283725,05/28/2017 09:00:00 PM,051XX S INDIANA AVE,1780,OFFENSE INVOLVING CHILDREN,OTHER OFFENSE,APARTMENT,N,Y,231,3.0,20,1178470.0,1870995.0,41.80131661,-87.621010927,"(41.80131661, -87.621010927)",2.0
21038,JA202248,03/27/2017 09:30:00 AM,027XX S TROY ST,0820,THEFT,$500 AND UNDER,VACANT LOT/LAND,N,N,1033,12.0,06,1155806.0,1885596.0,41.841868954,-87.703736013,"(41.841868954, -87.703736013)",10.0
118477,JA386692,08/11/2017 10:00:00 AM,012XX S ASHLAND AVE,0890,THEFT,FROM BUILDING,GROCERY FOOD STORE,N,N,1233,2.0,06,1165916.0,1894587.0,41.866331725,-87.666379171,"(41.866331725, -87.666379171)",12.0
219838,JA255116,04/07/2017 01:09:00 PM,023XX E 100TH ST,2826,OTHER OFFENSE,HARASSMENT BY ELECTRONIC MEANS,RESIDENCE-GARAGE,Y,N,431,7.0,26,,,,,,
158100,JA120877,01/18/2017 05:30:00 PM,042XX S PULASKI RD,502P,OTHER OFFENSE,FALSE/STOLEN/ALTERED TRP,STREET,Y,N,821,14.0,26,1150376.0,1876403.0,41.816749626,-87.723901909,"(41.816749626, -87.723901909)",8.0
210293,JA181369,03/09/2017 03:00:00 PM,015XX W JONQUIL TER,1365,CRIMINAL TRESPASS,TO RESIDENCE,APARTMENT,N,N,2422,49.0,26,1164828.0,1950994.0,42.021138523,-87.668767852,"(42.021138523, -87.668767852)",24.0
252371,JA481985,10/23/2017 12:45:00 AM,044XX S DREXEL BLVD,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,N,Y,221,4.0,08B,1182938.0,1875785.0,41.814357969,-87.604476352,"(41.814357969, -87.604476352)",2.0
132240,JA406475,08/24/2017 04:30:00 AM,050XX W EDDY ST,0810,THEFT,OVER $500,STREET,N,N,1634,38.0,06,1142201.0,1923155.0,41.945198121,-87.752730055,"(41.945198121, -87.752730055)",16.0
1526,JA446353,09/23/2017 12:00:00 AM,079XX S STEWART AVE,1210,DECEPTIVE PRACTICE,THEFT OF LABOR/SERVICES,RESIDENCE,N,N,623,17.0,11,1175006.0,1852057.0,41.749426705,-87.63427915,"(41.749426705, -87.63427915)",6.0
124634,JA396403,08/17/2017 07:00:00 PM,013XX W TAYLOR ST,0820,THEFT,$500 AND UNDER,COLLEGE/UNIVERSITY GROUNDS,N,N,1231,25.0,06,1167351.0,1895697.0,41.869346942,-87.661079263,"(41.869346942, -87.661079263)",12.0
62828,JA261409,05/11/2017 08:30:00 PM,003XX E MONROE DR,1320,CRIMINAL DAMAGE,TO VEHICLE,PARKING LOT/GARAGE(NON.RESID.),N,N,114,42.0,14,1178764.0,1899999.0,41.880898957,-87.619048127,"(41.880898957, -87.619048127)",1.0
101087,JA294252,06/05/2017 08:30:00 PM,070XX W DIVERSEY AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,N,Y,2511,36.0,08B,1128776.0,1917823.0,41.930805407,-87.802197547,"(41.930805407, -87.802197547)",25.0
250286,JA479712,10/21/2017 06:15:00 AM,007XX W GRAND AVE,0325,ROBBERY,VEHICULAR HIJACKING,STREET,N,N,1214,27.0,03,1171269.0,1903692.0,41.891200669,-87.646460427,"(41.891200669, -87.646460427)",12.0
212907,HZ539016,12/03/2016 06:00:00 AM,049XX N HAMILTON AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,VEHICLE NON-COMMERCIAL,N,N,2032,47.0,14,1161113.0,1932820.0,41.97134681,-87.682946958,"(41.97134681, -87.682946958)",20.0
12416,JA192096,03/18/2017 10:12:00 PM,007XX E 91ST PL,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,N,Y,633,6.0,14,1182714.0,1844464.0,41.728415341,-87.606269234,"(41.728415341, -87.606269234)",6.0
165669,JA124749,01/21/2017 06:12:00 PM,038XX W ROOSEVELT RD,5110,OTHER OFFENSE,GUN OFFENDER: DUTY TO REGISTER,PARKING LOT/GARAGE(NON.RESID.),Y,N,1011,24.0,26,1151145.0,1894441.0,41.866233192,-87.720608951,"(41.866233192, -87.720608951)",10.0
136317,JA463484,10/08/2017 04:47:00 PM,016XX W 72ND ST,3731,INTERFERENCE WITH PUBLIC OFFICER,OBSTRUCTING IDENTIFICATION,STREET,Y,N,735,17.0,24,1166437.0,1856961.0,41.763070714,-87.665539952,"(41.763070714, -87.665539952)",7.0
28809,JA211862,04/04/2017 09:39:00 AM,013XX N LAVERGNE AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,N,N,2533,37.0,14,1142787.0,1908611.0,41.905276989,-87.750939203,"(41.905276989, -87.750939203)",25.0
253941,JA485328,10/25/2017 12:20:00 PM,035XX W FRANKLIN BLVD,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,N,Y,1121,27.0,08B,1152598.0,1903104.0,41.889976806,-87.715045722,"(41.889976806, -87.715045722)",11.0
210427,HZ535951,12/01/2016 08:00:00 AM,002XX N CLARK ST,0820,THEFT,$500 AND UNDER,CTA TRAIN,N,N,122,42.0,06,1175500.0,1901787.0,41.885879253,-87.630979425,"(41.885879253, -87.630979425)",1.0
