Unnamed: 0,CASE#,DATE  OF OCCURRENCE,BLOCK, IUCR, PRIMARY DESCRIPTION, SECONDARY DESCRIPTION, LOCATION DESCRIPTION,ARREST,DOMESTIC,BEAT,WARD,FBI CD,X COORDINATE,Y COORDINATE,LATITUDE,LONGITUDE,LOCATION,DISTRICT
170105,JA299095,06/08/2017 11:30:00 PM,025XX W CORTEZ ST,1365,CRIMINAL TRESPASS,TO RESIDENCE,RESIDENCE,N,N,1211,1.0,26,1159277.0,1906899.0,41.900255929,-87.690412948,"(41.900255929, -87.690412948)",12.0
30524,JA216281,04/06/2017 10:00:00 AM,022XX W WARREN BLVD,0520,ASSAULT,AGGRAVATED:KNIFE/CUTTING INSTR,RESIDENCE,Y,Y,1223,2.0,04A,1161549.0,1900315.0,41.882141861,-87.682251311,"(41.882141861, -87.682251311)",12.0
225259,JA409744,08/28/2017 05:35:00 PM,009XX W BELMONT AVE,1330,CRIMINAL TRESPASS,TO LAND,CTA GARAGE / OTHER PROPERTY,Y,N,1933,44.0,26,1169269.0,1921430.0,41.93991842,-87.653288878,"(41.93991842, -87.653288878)",19.0
131884,JA404986,08/24/2017 09:20:00 PM,030XX N PULASKI RD,0820,THEFT,$500 AND UNDER,RESTAURANT,N,N,2523,31.0,06,1149191.0,1920093.0,41.936662939,-87.727116856,"(41.936662939, -87.727116856)",25.0
188818,HZ520473,11/08/2016 12:52:00 PM,015XX N CENTRAL PARK AVE,2826,OTHER OFFENSE,HARASSMENT BY ELECTRONIC MEANS,RESIDENCE,N,N,2535,26.0,26,1152082.0,1909919.0,41.908688017,-87.716760844,"(41.908688017, -87.716760844)",14.0
209350,HZ537033,11/30/2016 11:00:00 AM,006XX E 71ST ST,2825,OTHER OFFENSE,HARASSMENT BY TELEPHONE,RESIDENCE,N,N,322,6.0,26,1181652.0,1858081.0,41.765806443,-87.609740049,"(41.765806443, -87.609740049)",3.0
80007,JA338587,07/07/2017 05:05:00 PM,037XX W BELMONT AVE,0460,BATTERY,SIMPLE,CTA BUS,N,N,1732,35.0,08B,1150855.0,1921018.0,41.939168762,-87.72097712,"(41.939168762, -87.72097712)",25.0
233331,JA478045,10/19/2017 10:30:00 PM,020XX W WABANSIA AVE,5007,OTHER OFFENSE,OTHER WEAPONS VIOLATION,ALLEY,Y,N,1434,32.0,26,1162590.0,1911311.0,41.912294007,-87.678120403,"(41.912294007, -87.678120403)",14.0
136946,JA464831,10/09/2017 01:22:00 PM,0000X E OAK ST,0860,THEFT,RETAIL THEFT,SMALL RETAIL STORE,N,N,1824,42.0,06,1176617.0,1907224.0,41.900773494,-87.626713182,"(41.900773494, -87.626713182)",18.0
33633,JA219106,04/09/2017 11:45:00 PM,021XX W NORTH AVE,0460,BATTERY,SIMPLE,RESIDENCE,N,N,1424,32.0,08B,1161776.0,1910621.0,41.910417621,-87.681130089,"(41.910417621, -87.681130089)",14.0
