Unnamed: 0,CASE#,DATE  OF OCCURRENCE,BLOCK, IUCR, PRIMARY DESCRIPTION, SECONDARY DESCRIPTION, LOCATION DESCRIPTION,ARREST,DOMESTIC,BEAT,WARD,FBI CD,X COORDINATE,Y COORDINATE,LATITUDE,LONGITUDE,LOCATION,DISTRICT
198990,HZ525142,11/22/2016 08:00:00 AM,008XX S INDEPENDENCE BLVD,0560,ASSAULT,SIMPLE,STREET,N,Y,1133,24.0,08A,1151229.0,1895983.0,41.87046297,-87.720260149,"(41.87046297, -87.720260149)",11.0
248953,JA483016,10/19/2017 09:30:00 PM,030XX W ARMITAGE AVE,0820,THEFT,$500 AND UNDER,VEHICLE NON-COMMERCIAL,N,N,1414,35.0,06,1155414.0,1913126.0,41.91742192,-87.704434236,"(41.91742192, -87.704434236)",14.0
150190,JA109278,01/09/2017 06:00:00 AM,003XX N MAYFIELD AVE,0917,MOTOR VEHICLE THEFT,"CYCLE, SCOOTER, BIKE W-VIN",RESIDENCE-GARAGE,N,N,1512,29.0,07,1137102.0,1901604.0,41.886152911,-87.771990771,"(41.886152911, -87.771990771)",15.0
203332,JA305434,06/11/2017 10:00:00 AM,031XX N LONG AVE,0560,ASSAULT,SIMPLE,RESIDENCE PORCH/HALLWAY,N,N,2514,30.0,08A,1139821.0,1920263.0,41.93730609,-87.761549045,"(41.93730609, -87.761549045)",25.0
230429,HZ556471,12/18/2016 08:00:00 PM,019XX W 63RD ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,Y,Y,726,15.0,08B,1164324.0,1862869.0,41.77932782,-87.673118278,"(41.77932782, -87.673118278)",7.0
222821,HZ548113,12/11/2016 03:39:00 PM,024XX W NORTH AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,VEHICLE NON-COMMERCIAL,N,Y,1434,1.0,08B,1160035.0,1910571.0,41.910316566,-87.687527244,"(41.910316566, -87.687527244)",14.0
97384,JA357332,07/21/2017 07:00:00 AM,015XX S KENNETH AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,N,N,1012,24.0,07,1146971.0,1892122.0,41.859950296,-87.735991447,"(41.859950296, -87.735991447)",10.0
220417,HZ545699,12/09/2016 08:45:00 AM,064XX S KENWOOD AVE,0630,BURGLARY,ATTEMPT FORCIBLE ENTRY,APARTMENT,N,N,314,20.0,05,1186176.0,1862584.0,41.77805744,-87.593016201,"(41.77805744, -87.593016201)",3.0
15069,JA195596,03/21/2017 06:54:00 PM,124XX S PARNELL AVE,143A,WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,RESIDENCE,Y,N,523,34.0,15,1174893.0,1822437.0,41.668147685,-87.635572732,"(41.668147685, -87.635572732)",5.0
252756,JA483397,10/24/2017 12:00:00 AM,071XX S PAXTON AVE,0820,THEFT,$500 AND UNDER,STREET,N,Y,333,5.0,06,1192121.0,1858115.0,41.765651659,-87.571367152,"(41.765651659, -87.571367152)",3.0
9144,JA192893,03/14/2017 06:30:00 PM,017XX W CHICAGO AVE,0870,THEFT,POCKET-PICKING,CTA BUS,N,N,1213,1.0,06,1164836.0,1905401.0,41.896029174,-87.670037113,"(41.896029174, -87.670037113)",12.0
6945,JA187686,03/15/2017 10:05:00 AM,033XX N WESTERN AVE,0860,THEFT,RETAIL THEFT,GROCERY FOOD STORE,Y,N,1921,47.0,06,1159785.0,1922188.0,41.942199582,-87.688124523,"(41.942199582, -87.688124523)",19.0
261182,JA436109,09/18/2017 06:45:00 AM,009XX W 35TH ST,0820,THEFT,$500 AND UNDER,STREET,N,N,915,11.0,06,1170935.0,1881649.0,41.830720282,-87.648332928,"(41.830720282, -87.648332928)",9.0
208600,HZ534007,11/29/2016 09:30:00 PM,074XX N CLAREMONT AVE,0320,ROBBERY,STRONGARM - NO WEAPON,STREET,N,N,2411,49.0,03,1159381.0,1949187.0,42.016294375,-87.688862796,"(42.016294375, -87.688862796)",24.0
26235,JA209594,04/01/2017 06:20:00 PM,039XX W LAWRENCE AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,WAREHOUSE,N,N,1723,39.0,14,1149377.0,1931608.0,41.968257372,-87.726133447,"(41.968257372, -87.726133447)",17.0
197088,JA171133,03/01/2017 09:00:00 AM,017XX W 90TH PL,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,N,Y,2221,21.0,14,1166458.0,1844664.0,41.729325537,-87.665812623,"(41.729325537, -87.665812623)",22.0
137379,JA466905,10/07/2017 05:00:00 AM,066XX S COTTAGE GROVE AVE,0890,THEFT,FROM BUILDING,OTHER,N,N,321,20.0,06,1182703.0,1861152.0,41.774209238,-87.605792604,"(41.774209238, -87.605792604)",3.0
74544,JA277310,05/23/2017 08:30:00 AM,042XX S CHAMPLAIN AVE,0810,THEFT,OVER $500,STREET,N,N,214,4.0,06,1181301.0,1877033.0,41.817820522,-87.610442466,"(41.817820522, -87.610442466)",2.0
181724,JA115616,01/13/2017 10:30:00 PM,035XX W BEACH AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,Y,N,1422,26.0,07,1152530.0,1909412.0,41.907287914,-87.715128521,"(41.907287914, -87.715128521)",14.0
32534,JA217658,04/08/2017 03:30:00 PM,0000X E OHIO ST,0890,THEFT,FROM BUILDING,RESTAURANT,N,N,1834,42.0,06,1176817.0,1904214.0,41.892509386,-87.626069718,"(41.892509386, -87.626069718)",18.0
122317,JA458775,10/05/2017 12:30:00 AM,088XX S EXCHANGE AVE,031A,ROBBERY,ARMED: HANDGUN,STREET,N,N,423,10.0,03,1197300.0,1846940.0,41.734859182,-87.552756426,"(41.734859182, -87.552756426)",4.0
183125,HZ508872,11/09/2016 01:30:00 PM,028XX W 40TH ST,0810,THEFT,OVER $500,STREET,N,N,921,14.0,06,1157992.0,1878004.0,41.82099135,-87.695920761,"(41.82099135, -87.695920761)",9.0
