Unnamed: 0,CASE#,DATE  OF OCCURRENCE,BLOCK, IUCR, PRIMARY DESCRIPTION, SECONDARY DESCRIPTION, LOCATION DESCRIPTION,ARREST,DOMESTIC,BEAT,WARD,FBI CD,X COORDINATE,Y COORDINATE,LATITUDE,LONGITUDE,LOCATION,DISTRICT
186693,JA163589,02/22/2017 04:55:00 PM,071XX S YALE AVE,0560,ASSAULT,SIMPLE,STREET,N,N,731,6.0,08A,1175857.0,1857724.0,41.764958607,-87.630991222,"(41.764958607, -87.630991222)",7.0
62491,JA257543,05/10/2017 01:15:00 AM,083XX S BUFFALO AVE,0650,BURGLARY,HOME INVASION,APARTMENT,N,N,424,10.0,05,1199592.0,1850224.0,41.743813367,-87.544249399,"(41.743813367, -87.544249399)",4.0
154626,JA138540,02/01/2017 06:30:00 PM,050XX N PULASKI RD,0860,THEFT,RETAIL THEFT,SMALL RETAIL STORE,N,N,1712,39.0,06,1148820.0,1933106.0,41.972378802,-87.728142611,"(41.972378802, -87.728142611)",17.0
47377,JA236696,04/24/2017 03:00:00 AM,048XX N BERNARD ST,0460,BATTERY,SIMPLE,SIDEWALK,Y,N,1712,39.0,08B,1152511.0,1931851.0,41.968862653,-87.71460339,"(41.968862653, -87.71460339)",17.0
227107,HZ552044,12/15/2016 02:15:00 AM,083XX S PERRY AVE,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,N,N,622,21.0,01A,1177061.0,1849683.0,41.742866099,-87.626820269,"(41.742866099, -87.626820269)",6.0
122118,JA391307,08/14/2017 09:05:00 PM,048XX S PRAIRIE AVE,0560,ASSAULT,SIMPLE,SIDEWALK,N,Y,224,3.0,08A,1178857.0,1873058.0,41.806968856,-87.619528837,"(41.806968856, -87.619528837)",2.0
90887,JA404398,08/23/2017 07:00:00 PM,047XX S WABASH AVE,1750,OFFENSE INVOLVING CHILDREN,CHILD ABUSE,RESIDENCE,N,Y,224,3.0,20,,,,,,
18135,JA322627,06/25/2017 11:52:00 PM,089XX S ADA ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE PORCH/HALLWAY,N,Y,2222,21.0,08B,1168894.0,1845515.0,41.731608618,-87.656864409,"(41.731608618, -87.656864409)",22.0
85896,JA353407,06/13/2017 11:00:00 AM,062XX S LANGLEY AVE,0810,THEFT,OVER $500,APARTMENT,N,N,313,20.0,06,,,,,,
57505,JA251903,05/05/2017 03:59:00 PM,063XX S ASHLAND AVE,0460,BATTERY,SIMPLE,CONVENIENCE STORE,N,N,725,16.0,08B,1166757.0,1862719.0,41.778864596,-87.6642029,"(41.778864596, -87.6642029)",7.0
214764,JA183808,03/11/2017 12:47:00 PM,111XX S CHAMPLAIN AVE,0620,BURGLARY,UNLAWFUL ENTRY,RESIDENCE,N,N,531,9.0,05,1182573.0,1831247.0,41.692149491,-87.607194033,"(41.692149491, -87.607194033)",5.0
