Unnamed: 0,CASE#,DATE  OF OCCURRENCE,BLOCK, IUCR, PRIMARY DESCRIPTION, SECONDARY DESCRIPTION, LOCATION DESCRIPTION,ARREST,DOMESTIC,BEAT,WARD,FBI CD,X COORDINATE,Y COORDINATE,LATITUDE,LONGITUDE,LOCATION,DISTRICT
34022,JA177318,03/06/2017 04:50:00 PM,007XX N RIDGEWAY AVE,0420,BATTERY,AGGRAVATED:KNIFE/CUTTING INSTR,RESIDENTIAL YARD (FRONT/BACK),Y,N,1112,27.0,04B,1151254.0,1904673.0,41.894308772,-87.719940332,"(41.894308772, -87.719940332)",11.0
190333,HZ516826,11/15/2016 02:30:00 PM,050XX W WOLFRAM ST,0620,BURGLARY,UNLAWFUL ENTRY,RESIDENCE,N,N,2521,31.0,05,1142314.0,1918481.0,41.932370114,-87.752431122,"(41.932370114, -87.752431122)",25.0
84816,JA333843,07/03/2017 11:27:00 PM,044XX N NARRAGANSETT AVE,4387,OTHER OFFENSE,VIOLATE ORDER OF PROTECTION,RESIDENCE,Y,Y,1622,38.0,26,1132887.0,1928876.0,41.96106517,-87.786831223,"(41.96106517, -87.786831223)",16.0
164398,JA123813,01/20/2017 10:00:00 PM,008XX N NOBLE ST,0810,THEFT,OVER $500,STREET,N,N,1213,27.0,06,1166908.0,1905681.0,41.896753305,-87.662419072,"(41.896753305, -87.662419072)",12.0
40264,JA226586,04/16/2017 12:15:00 AM,066XX S JUSTINE ST,2890,PUBLIC PEACE VIOLATION,OTHER VIOLATION,STREET,Y,N,725,17.0,26,1167150.0,1860673.0,41.77324171,-87.662820611,"(41.77324171, -87.662820611)",7.0
244444,JA430832,09/12/2017 10:00:00 PM,052XX S CARPENTER ST,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,N,N,934,16.0,14,1170205.0,1869994.0,41.798753712,-87.651350698,"(41.798753712, -87.651350698)",9.0
262933,JA440978,09/21/2017 04:00:00 PM,013XX N CALIFORNIA AVE,0420,BATTERY,AGGRAVATED:KNIFE/CUTTING INSTR,PARK PROPERTY,N,N,1423,26.0,04B,1157481.0,1908945.0,41.905907072,-87.696953986,"(41.905907072, -87.696953986)",14.0
61794,JA448258,09/26/2017 11:10:00 PM,011XX W 70TH ST,5002,OTHER OFFENSE,OTHER VEHICLE OFFENSE,STREET,N,Y,733,17.0,26,1169744.0,1858377.0,41.766885308,-87.653378169,"(41.766885308, -87.653378169)",7.0
259376,JA494234,10/30/2017 12:00:00 PM,001XX E WACKER DR,0820,THEFT,$500 AND UNDER,HOTEL/MOTEL,N,N,114,42.0,06,1177683.0,1902638.0,41.888165132,-87.622937212,"(41.888165132, -87.622937212)",1.0
31558,JA215521,04/07/2017 02:59:00 AM,022XX W 21ST ST,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,N,N,1234,25.0,14,1161823.0,1890029.0,41.853910406,-87.681531969,"(41.853910406, -87.681531969)",12.0
198462,JA171663,03/01/2017 06:10:00 PM,039XX W MADISON ST,0460,BATTERY,SIMPLE,RESTAURANT,N,N,1122,28.0,08B,1150223.0,1899725.0,41.880751096,-87.723855981,"(41.880751096, -87.723855981)",11.0
50998,JA245126,04/26/2017 02:00:00 PM,088XX S JEFFERY BLVD,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,N,N,412,8.0,14,1191052.0,1846705.0,41.734367539,-87.575653596,"(41.734367539, -87.575653596)",4.0
101986,JA364503,07/26/2017 04:00:00 PM,006XX N MC CLURG CT,0880,THEFT,PURSE-SNATCHING,STREET,N,N,1834,42.0,06,1179089.0,1904354.0,41.892841858,-87.617721411,"(41.892841858, -87.617721411)",18.0
171926,HZ498713,11/01/2016 04:15:00 PM,026XX W GREGORY ST,0610,BURGLARY,FORCIBLE ENTRY,RESIDENCE,N,N,2011,40.0,05,1157812.0,1936761.0,41.982229231,-87.69497715,"(41.982229231, -87.69497715)",20.0
112265,JA379431,08/05/2017 09:30:00 PM,003XX E RANDOLPH ST,0820,THEFT,$500 AND UNDER,PARK PROPERTY,N,N,114,42.0,06,1178722.0,1901251.0,41.884335468,-87.619164088,"(41.884335468, -87.619164088)",1.0
113251,JA368600,07/29/2017 02:20:00 PM,008XX E 131ST ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,Y,Y,533,9.0,08B,1184135.0,1818523.0,41.657196777,-87.601870823,"(41.657196777, -87.601870823)",5.0
89229,JA348848,07/15/2017 10:39:00 AM,036XX W GRAND AVE,2024,NARCOTICS,POSS: HEROIN(WHITE),SIDEWALK,Y,N,1112,27.0,18,1152073.0,1907615.0,41.902365801,-87.716854733,"(41.902365801, -87.716854733)",11.0
158920,JA475627,10/14/2017 09:30:00 PM,001XX S CICERO AVE,031A,ROBBERY,ARMED: HANDGUN,STREET,N,N,1113,28.0,03,1144415.0,1898849.0,41.878458449,-87.745204753,"(41.878458449, -87.745204753)",15.0
20195,JA201332,03/26/2017 12:00:00 PM,073XX N SEELEY AVE,0560,ASSAULT,SIMPLE,RESIDENCE PORCH/HALLWAY,N,N,2424,49.0,08A,1161340.0,1948856.0,42.015345404,-87.681663526,"(42.015345404, -87.681663526)",24.0
171276,JA152896,02/13/2017 05:00:00 PM,027XX W ADDISON ST,0810,THEFT,OVER $500,OTHER,N,N,1733,33.0,06,1157202.0,1923804.0,41.94668695,-87.697574158,"(41.94668695, -87.697574158)",17.0
