Unnamed: 0,CASE#,DATE  OF OCCURRENCE,BLOCK, IUCR, PRIMARY DESCRIPTION, SECONDARY DESCRIPTION, LOCATION DESCRIPTION,ARREST,DOMESTIC,BEAT,WARD,FBI CD,X COORDINATE,Y COORDINATE,LATITUDE,LONGITUDE,LOCATION,DISTRICT
93530,JA292488,06/03/2017 12:00:00 PM,069XX S SOUTH SHORE DR,0810,THEFT,OVER $500,APARTMENT,N,N,331,5.0,06,1193429.0,1859408.0,41.76916785,-87.566530745,"(41.76916785, -87.566530745)",3.0
86236,JA346120,07/13/2017 10:20:00 AM,010XX E 80TH ST,0460,BATTERY,SIMPLE,STREET,N,N,624,8.0,08B,1184412.0,1852167.0,41.749513681,-87.599808664,"(41.749513681, -87.599808664)",6.0
27951,JA210924,04/03/2017 11:50:00 AM,003XX E 84TH ST,0545,ASSAULT,PRO EMP HANDS NO/MIN INJURY,"SCHOOL, PUBLIC, BUILDING",N,N,632,6.0,08A,1179729.0,1849371.0,41.741949408,-87.617054222,"(41.741949408, -87.617054222)",6.0
194314,JA174073,02/17/2017 10:00:00 AM,038XX W ARMITAGE AVE,0810,THEFT,OVER $500,STREET,N,N,2525,26.0,06,1150558.0,1913015.0,41.917213656,-87.722278299,"(41.917213656, -87.722278299)",25.0
29631,JA213181,04/05/2017 08:30:00 AM,012XX N HAMLIN AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,N,Y,2535,27.0,08B,1150824.0,1907799.0,41.902895254,-87.721437717,"(41.902895254, -87.721437717)",25.0
93933,JA452753,09/30/2017 11:59:00 AM,007XX N MICHIGAN AVE,0860,THEFT,RETAIL THEFT,DEPARTMENT STORE,Y,N,1833,42.0,06,1177294.0,1905494.0,41.896010965,-87.624279065,"(41.896010965, -87.624279065)",18.0
166387,JA110822,01/06/2017 08:00:00 PM,088XX S HOUSTON AVE,1780,OFFENSE INVOLVING CHILDREN,OTHER OFFENSE,RESIDENCE,N,Y,424,10.0,20,1198055.0,1847000.0,41.735005003,-87.54998849,"(41.735005003, -87.54998849)",4.0
17499,JA322289,06/25/2017 06:10:00 PM,011XX S STATE ST,0560,ASSAULT,SIMPLE,CTA PLATFORM,N,N,123,2.0,08A,1176517.0,1895340.0,41.868165405,-87.62743954,"(41.868165405, -87.62743954)",1.0
149418,JA130321,01/25/2017 10:00:00 PM,012XX N ASHLAND AVE,0810,THEFT,OVER $500,STREET,N,N,1433,1.0,06,1165497.0,1908438.0,41.904348868,-87.667522836,"(41.904348868, -87.667522836)",14.0
127209,JA397823,08/19/2017 02:03:00 PM,054XX S WENTWORTH AVE,1330,CRIMINAL TRESPASS,TO LAND,DEPARTMENT STORE,Y,N,225,3.0,26,1175887.0,1869033.0,41.795991039,-87.630542489,"(41.795991039, -87.630542489)",2.0
21908,JA323716,06/21/2017 08:20:00 PM,046XX N CENTRAL PARK AVE,2826,OTHER OFFENSE,HARASSMENT BY ELECTRONIC MEANS,APARTMENT,N,N,1723,33.0,26,1151554.0,1930517.0,41.96522098,-87.718157496,"(41.96522098, -87.718157496)",17.0
66934,JA267370,05/11/2017 04:30:00 PM,074XX S OAKLEY AVE,5002,OTHER OFFENSE,OTHER VEHICLE OFFENSE,STREET,N,N,835,18.0,26,1162358.0,1855341.0,41.758711125,-87.680535346,"(41.758711125, -87.680535346)",8.0
245438,JA430361,09/13/2017 07:18:00 PM,016XX W 115TH ST,143A,WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,STREET,Y,N,2234,34.0,15,1167241.0,1828440.0,41.684787575,-87.663406647,"(41.684787575, -87.663406647)",22.0
