Unnamed: 0,CASE#,DATE  OF OCCURRENCE,BLOCK, IUCR, PRIMARY DESCRIPTION, SECONDARY DESCRIPTION, LOCATION DESCRIPTION,ARREST,DOMESTIC,BEAT,WARD,FBI CD,X COORDINATE,Y COORDINATE,LATITUDE,LONGITUDE,LOCATION,DISTRICT
107538,JA460858,10/02/2017 12:00:00 PM,001XX W 75TH ST,0820,THEFT,$500 AND UNDER,TAVERN/LIQUOR STORE,N,N,623,6.0,06,1176570.0,1855257.0,41.758172871,-87.62845198,"(41.758172871, -87.62845198)",6.0
113348,JA387954,01/01/2017 12:01:00 AM,026XX S CALUMET AVE,0281,CRIM SEXUAL ASSAULT,NON-AGGRAVATED,RESIDENCE,N,N,133,4.0,02,,,,,,
37735,JA224976,04/14/2017 06:20:00 PM,0000X S STATE ST,0820,THEFT,$500 AND UNDER,CTA TRAIN,N,N,112,42.0,06,1176390.0,1900219.0,41.881556538,-87.627758535,"(41.881556538, -87.627758535)",1.0
165781,JA140217,02/03/2017 10:54:00 AM,039XX W ARTHINGTON ST,1154,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT $300 AND UNDER,OTHER,N,N,1132,24.0,11,1150255.0,1895744.0,41.86982616,-87.723842281,"(41.86982616, -87.723842281)",11.0
255859,JA486746,10/26/2017 01:10:00 PM,075XX S STONY ISLAND AVE,0820,THEFT,$500 AND UNDER,SIDEWALK,N,N,411,5.0,06,1188124.0,1855127.0,41.757548551,-87.586112366,"(41.757548551, -87.586112366)",4.0
39581,JA227176,04/16/2017 02:00:00 PM,036XX N RECREATION DR,0810,THEFT,OVER $500,STREET,N,N,1925,46.0,06,1171969.0,1925027.0,41.949729511,-87.643259182,"(41.949729511, -87.643259182)",19.0
218244,JA185377,03/13/2017 11:40:00 AM,016XX W 95TH ST,0560,ASSAULT,SIMPLE,RESTAURANT,Y,N,2213,19.0,08A,1166760.0,1841700.0,41.721185436,-87.664790642,"(41.721185436, -87.664790642)",22.0
17990,JA199340,03/24/2017 08:42:00 AM,007XX N FAIRBANKS CT,1150,DECEPTIVE PRACTICE,CREDIT CARD FRAUD,HOSPITAL BUILDING/GROUNDS,N,N,1834,42.0,11,1178370.0,1905271.0,41.895374574,-87.620333997,"(41.895374574, -87.620333997)",18.0
172436,JA157000,11/13/2016 08:00:00 AM,013XX S THROOP ST,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,RESIDENCE,N,N,1233,2.0,11,,,,,,
29158,JA327837,06/29/2017 05:10:00 PM,110XX S MICHIGAN AVE,0460,BATTERY,SIMPLE,SIDEWALK,N,N,513,9.0,08B,1178852.0,1832003.0,41.694309334,-87.620794172,"(41.694309334, -87.620794172)",5.0
103977,JA407494,08/26/2017 05:10:00 PM,001XX N STATE ST,0890,THEFT,FROM BUILDING,RESTAURANT,N,N,111,42.0,06,1176330.0,1901657.0,41.885503844,-87.627935448,"(41.885503844, -87.627935448)",1.0
156733,JA480264,10/16/2017 12:00:00 PM,123XX S YALE AVE,0890,THEFT,FROM BUILDING,RESIDENCE,N,Y,523,34.0,06,1176841.0,1823113.0,41.669959233,-87.628423258,"(41.669959233, -87.628423258)",5.0
179585,JA158131,02/18/2017 03:00:00 AM,051XX S TALMAN AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,N,N,923,14.0,14,1159575.0,1870481.0,41.800314919,-87.690320006,"(41.800314919, -87.690320006)",9.0
