Unnamed: 0,CASE#,DATE  OF OCCURRENCE,BLOCK, IUCR, PRIMARY DESCRIPTION, SECONDARY DESCRIPTION, LOCATION DESCRIPTION,ARREST,DOMESTIC,BEAT,WARD,FBI CD,X COORDINATE,Y COORDINATE,LATITUDE,LONGITUDE,LOCATION,DISTRICT
23717,JA324192,06/27/2017 02:00:00 AM,057XX W CHICAGO AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,VEHICLE NON-COMMERCIAL,N,Y,1511,29.0,08B,1138082.0,1904766.0,41.894812193,-87.76831547,"(41.894812193, -87.76831547)",15.0
160573,JA127509,01/23/2017 10:29:00 AM,022XX W 19TH ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,N,Y,1234,25.0,08B,1161790.0,1890705.0,41.855766105,-87.68163426,"(41.855766105, -87.68163426)",12.0
120107,JA388374,08/12/2017 03:50:00 PM,002XX N WABASH AVE,0520,ASSAULT,AGGRAVATED:KNIFE/CUTTING INSTR,OTHER,Y,N,111,42.0,04A,1176777.0,1901808.0,41.885908101,-87.626289429,"(41.885908101, -87.626289429)",1.0
113456,JA297885,06/03/2017 01:00:00 PM,018XX N CENTRAL PARK AVE,0610,BURGLARY,FORCIBLE ENTRY,WAREHOUSE,N,N,1422,26.0,05,1152092.0,1911885.0,41.914082704,-87.716672184,"(41.914082704, -87.716672184)",14.0
250280,JA434626,09/17/2017 03:42:00 AM,096XX S COLFAX AVE,031A,ROBBERY,ARMED: HANDGUN,STREET,N,N,431,7.0,03,1195301.0,1841457.0,41.719862861,-87.56026016,"(41.719862861, -87.56026016)",4.0
51591,JA242151,04/28/2017 02:50:00 AM,014XX W 51ST ST,0820,THEFT,$500 AND UNDER,APARTMENT,N,Y,934,16.0,06,1167428.0,1870923.0,41.801363002,-87.661507929,"(41.801363002, -87.661507929)",9.0
219582,HZ512156,11/12/2016 12:50:00 AM,110XX S WESTERN AVE,0610,BURGLARY,FORCIBLE ENTRY,CLEANING STORE,Y,N,2212,19.0,05,1162357.0,1831474.0,41.693216245,-87.68120167,"(41.693216245, -87.68120167)",22.0
108867,JA373728,08/01/2017 06:30:00 PM,003XX E 60TH ST,0820,THEFT,$500 AND UNDER,RESIDENTIAL YARD (FRONT/BACK),N,N,311,20.0,06,1179251.0,1865296.0,41.785660227,-87.618320573,"(41.785660227, -87.618320573)",2.0
63225,JA259931,05/11/2017 07:38:00 PM,092XX S ELIZABETH ST,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,N,N,2222,21.0,14,1169615.0,1843527.0,41.726137677,-87.654280558,"(41.726137677, -87.654280558)",22.0
84344,JA343711,07/11/2017 02:30:00 PM,058XX W ALTGELD ST,0497,BATTERY,AGGRAVATED DOMESTIC BATTERY: OTHER DANG WEAPON,APARTMENT,Y,Y,2515,30.0,04B,1137192.0,1916026.0,41.925727011,-87.77131327,"(41.925727011, -87.77131327)",25.0
189362,HZ515142,11/14/2016 01:00:00 PM,073XX S WHIPPLE ST,0610,BURGLARY,FORCIBLE ENTRY,RESIDENCE,N,N,835,18.0,05,1157314.0,1855719.0,41.759851962,-87.699011194,"(41.759851962, -87.699011194)",8.0
98336,JA359843,07/22/2017 07:00:00 PM,090XX S LAFLIN ST,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,N,N,2222,21.0,07,1167922.0,1844748.0,41.729524765,-87.660447195,"(41.729524765, -87.660447195)",22.0
101000,JA365627,07/25/2017 10:00:00 PM,053XX S HARPER AVE,0820,THEFT,$500 AND UNDER,APARTMENT,N,N,234,4.0,06,1187185.0,1870186.0,41.798894023,-87.589075975,"(41.798894023, -87.589075975)",2.0
246040,JA432390,09/14/2017 04:10:00 PM,001XX W JACKSON BLVD,0890,THEFT,FROM BUILDING,RESTAURANT,N,N,122,2.0,06,1174916.0,1898956.0,41.878123916,-87.633208786,"(41.878123916, -87.633208786)",1.0
157899,JA473812,10/16/2017 07:45:00 PM,030XX W FRANKLIN BLVD,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,N,Y,1221,27.0,08B,1155812.0,1903175.0,41.890107481,-87.70324051,"(41.890107481, -87.70324051)",12.0
151835,JA101920,01/02/2017 06:10:00 PM,010XX W 71ST ST,0560,ASSAULT,SIMPLE,GROCERY FOOD STORE,N,N,733,17.0,08A,1170765.0,1857742.0,41.76512058,-87.649654302,"(41.76512058, -87.649654302)",7.0
68280,JA267317,05/16/2017 12:00:00 PM,041XX S PRAIRIE AVE,0560,ASSAULT,SIMPLE,SIDEWALK,N,Y,213,3.0,08A,1178726.0,1877631.0,41.81952054,-87.61987005,"(41.81952054, -87.61987005)",2.0
24746,JA324701,06/27/2017 12:00:00 PM,001XX W MONROE ST,0890,THEFT,FROM BUILDING,RESTAURANT,N,N,122,42.0,06,1175408.0,1899895.0,41.880689561,-87.631374096,"(41.880689561, -87.631374096)",1.0
16449,JA196906,03/22/2017 10:00:00 PM,080XX S ABERDEEN ST,0460,BATTERY,SIMPLE,RESIDENCE,N,N,612,21.0,08B,1170379.0,1851546.0,41.74812636,-87.651249162,"(41.74812636, -87.651249162)",6.0
223662,HZ548989,12/12/2016 11:41:00 AM,054XX S WINCHESTER AVE,1330,CRIMINAL TRESPASS,TO LAND,OTHER,Y,N,932,16.0,26,1164283.0,1868526.0,41.794852216,-87.673109334,"(41.794852216, -87.673109334)",9.0
66402,JA264707,05/15/2017 02:46:00 PM,033XX W VAN BUREN ST,1310,CRIMINAL DAMAGE,TO PROPERTY,ALLEY,N,N,1134,28.0,14,1154305.0,1897831.0,41.875473237,-87.708917721,"(41.875473237, -87.708917721)",11.0
174528,JA155664,02/15/2017 11:00:00 PM,072XX S KEDZIE AVE,0890,THEFT,FROM BUILDING,RESIDENCE,N,N,831,18.0,06,1156290.0,1856493.0,41.761996598,-87.702743392,"(41.761996598, -87.702743392)",8.0
161093,JA102913,01/03/2017 03:20:00 PM,035XX S WASHTENAW AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,N,N,911,12.0,14,1158937.0,1881223.0,41.829805382,-87.692365919,"(41.829805382, -87.692365919)",9.0
95224,JA452435,09/30/2017 05:00:00 AM,086XX S ASHLAND AVE,1330,CRIMINAL TRESPASS,TO LAND,GAS STATION,Y,N,614,21.0,26,1167181.0,1847374.0,41.736746762,-87.663086773,"(41.736746762, -87.663086773)",6.0
66835,JA270411,05/04/2017 04:05:00 PM,041XX W WEST END AVE,1206,DECEPTIVE PRACTICE,"THEFT BY LESSEE,MOTOR VEH",SMALL RETAIL STORE,N,N,1114,28.0,11,1148867.0,1900654.0,41.883326693,-87.728811116,"(41.883326693, -87.728811116)",11.0
34669,JA220689,04/08/2017 01:39:00 PM,068XX S CAMPBELL AVE,2820,OTHER OFFENSE,TELEPHONE THREAT,RESIDENCE,N,N,832,15.0,26,1160890.0,1859138.0,41.76916109,-87.685810743,"(41.76916109, -87.685810743)",8.0
74305,JA276747,05/23/2017 11:30:00 PM,094XX S LOOMIS ST,0320,ROBBERY,STRONGARM - NO WEAPON,ALLEY,N,N,2222,21.0,03,1168651.0,1842246.0,41.722643236,-87.657848589,"(41.722643236, -87.657848589)",22.0
239192,JA424025,09/07/2017 07:05:00 PM,039XX S NORMAL AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,N,N,925,11.0,14,1173610.0,1878890.0,41.823090388,-87.638600142,"(41.823090388, -87.638600142)",9.0
81979,JA339221,07/08/2017 04:40:00 AM,062XX S HALSTED ST,0460,BATTERY,SIMPLE,CTA BUS,N,N,711,16.0,08B,1172046.0,1863257.0,41.780226359,-87.644797232,"(41.780226359, -87.644797232)",7.0
2983,HZ564990,12/25/2016 08:00:00 PM,024XX W FULLERTON AVE,0820,THEFT,$500 AND UNDER,STREET,N,N,1431,1.0,06,1159558.0,1915877.0,41.924886465,-87.689133141,"(41.924886465, -87.689133141)",14.0
92561,JA290144,06/02/2017 09:20:00 PM,033XX W HURON ST,2017,NARCOTICS,MANU/DELIVER:CRACK,STREET,Y,N,1121,27.0,18,1153801.0,1904464.0,41.893684908,-87.710591495,"(41.893684908, -87.710591495)",11.0
238019,JA419090,09/05/2017 01:56:00 AM,078XX S PHILLIPS AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,Y,Y,421,7.0,08B,1193887.0,1853546.0,41.753070862,-87.565043875,"(41.753070862, -87.565043875)",4.0
36840,JA223387,04/13/2017 02:15:00 PM,052XX S HOMAN AVE,0560,ASSAULT,SIMPLE,RESIDENCE,N,Y,822,14.0,08A,1154598.0,1869704.0,41.798283438,-87.708593054,"(41.798283438, -87.708593054)",8.0
131474,JA404139,08/24/2017 10:44:00 AM,046XX N KEDZIE AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,PARKING LOT/GARAGE(NON.RESID.),Y,N,1713,33.0,14,1154207.0,1930775.0,41.965876265,-87.708396068,"(41.965876265, -87.708396068)",17.0
73733,JA275706,05/22/2017 03:00:00 AM,040XX W GRAND AVE,1330,CRIMINAL TRESPASS,TO LAND,OTHER,N,N,2534,37.0,26,1149029.0,1909203.0,41.906782915,-87.727994749,"(41.906782915, -87.727994749)",25.0
141548,JA100677,01/01/2017 02:12:00 PM,096XX S LOWE AVE,2820,OTHER OFFENSE,TELEPHONE THREAT,RESIDENCE,N,N,2223,21.0,26,1173667.0,1841018.0,41.719163957,-87.639511863,"(41.719163957, -87.639511863)",22.0
193524,HZ519055,11/17/2016 02:35:00 PM,078XX S COTTAGE GROVE AVE,0860,THEFT,RETAIL THEFT,SMALL RETAIL STORE,N,N,624,6.0,06,1182926.0,1853108.0,41.752130519,-87.605224736,"(41.752130519, -87.605224736)",6.0
5943,JA324642,06/19/2017 12:00:00 PM,018XX W 103RD ST,1310,CRIMINAL DAMAGE,TO PROPERTY,COMMERCIAL / BUSINESS OFFICE,N,N,2213,19.0,14,1166019.0,1836382.0,41.706607752,-87.667655379,"(41.706607752, -87.667655379)",22.0
