Unnamed: 0,CASE#,DATE  OF OCCURRENCE,BLOCK, IUCR, PRIMARY DESCRIPTION, SECONDARY DESCRIPTION, LOCATION DESCRIPTION,ARREST,DOMESTIC,BEAT,WARD,FBI CD,X COORDINATE,Y COORDINATE,LATITUDE,LONGITUDE,LOCATION,DISTRICT
211125,JA304882,06/11/2017 09:00:00 PM,046XX N MONTICELLO AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,RESIDENCE,N,N,1723,33.0,07,1151222.0,1930496.0,41.965169889,-87.719378744,"(41.965169889, -87.719378744)",17.0
11411,JA191400,03/18/2017 11:00:00 AM,041XX W WELLINGTON AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,Y,Y,2523,31.0,08B,1148180.0,1919623.0,41.935392776,-87.730844578,"(41.935392776, -87.730844578)",25.0
132070,JA296873,06/07/2017 08:15:00 AM,071XX S PERRY AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,VACANT LOT/LAND,N,N,731,6.0,14,1176635.0,1857595.0,41.764587149,-87.62814352,"(41.764587149, -87.62814352)",7.0
184913,HZ511391,11/11/2016 01:50:00 PM,006XX E 42ND ST,0890,THEFT,FROM BUILDING,APARTMENT,N,Y,214,4.0,06,1181208.0,1877293.0,41.818536128,-87.610775595,"(41.818536128, -87.610775595)",2.0
122248,JA390657,08/14/2017 11:40:00 AM,0000X W TERMINAL ST,1121,DECEPTIVE PRACTICE,COUNTERFEITING DOCUMENT,AIRPORT TERMINAL LOWER LEVEL - NON-SECURE AREA,N,N,1653,41.0,10,1101811.0,1934419.0,41.976762981,-87.900983721,"(41.976762981, -87.900983721)",16.0
257638,JA317995,06/21/2017 08:30:00 PM,014XX W HURON ST,0820,THEFT,$500 AND UNDER,STREET,N,N,1215,27.0,06,1166600.0,1904788.0,41.894309454,-87.663575904,"(41.894309454, -87.663575904)",12.0
223885,JA307804,06/15/2017 10:15:00 AM,020XX W JARVIS AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,OTHER,N,N,2424,49.0,07,1161206.0,1948778.0,42.015134168,-87.682158782,"(42.015134168, -87.682158782)",24.0
236069,JA478013,10/19/2017 08:09:00 PM,023XX W 79TH ST,0870,THEFT,POCKET-PICKING,DRUG STORE,N,N,835,18.0,06,1161841.0,1852199.0,41.75009976,-87.682517235,"(41.75009976, -87.682517235)",8.0
166140,JA105834,01/06/2017 04:30:00 AM,040XX S PULASKI RD,0460,BATTERY,SIMPLE,PARKING LOT/GARAGE(NON.RESID.),N,N,815,14.0,08B,1150354.0,1877136.0,41.818761509,-87.723963543,"(41.818761509, -87.723963543)",8.0
258340,JA483412,10/24/2017 12:15:00 AM,029XX N NORDICA AVE,0497,BATTERY,AGGRAVATED DOMESTIC BATTERY: OTHER DANG WEAPON,STREET,Y,Y,2511,36.0,04B,1128576.0,1918645.0,41.933064474,-87.802913833,"(41.933064474, -87.802913833)",25.0
75985,JA278251,05/25/2017 06:00:00 AM,017XX W HOWARD ST,1330,CRIMINAL TRESPASS,TO LAND,GROCERY FOOD STORE,N,N,2422,49.0,26,1163126.0,1950347.0,42.019399237,-87.675049485,"(42.019399237, -87.675049485)",
81074,JA340185,07/08/2017 08:45:00 PM,047XX W IRVING PARK RD,0860,THEFT,RETAIL THEFT,DEPARTMENT STORE,Y,N,1722,45.0,06,1143937.0,1926169.0,41.953436358,-87.746273229,"(41.953436358, -87.746273229)",17.0
219605,JA304242,06/12/2017 06:30:00 AM,027XX S DRAKE AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENTIAL YARD (FRONT/BACK),N,N,1032,22.0,14,1153147.0,1885468.0,41.84157078,-87.713497173,"(41.84157078, -87.713497173)",10.0
207747,HZ535601,11/29/2016 01:30:00 PM,030XX W 63RD ST,0530,ASSAULT,AGGRAVATED: OTHER DANG WEAPON,OTHER,N,N,823,15.0,04A,1157008.0,1862702.0,41.779020554,-87.699944221,"(41.779020554, -87.699944221)",8.0
98391,JA359279,07/22/2017 07:30:00 PM,0000X W SUPERIOR ST,1320,CRIMINAL DAMAGE,TO VEHICLE,PARKING LOT/GARAGE(NON.RESID.),N,N,1832,42.0,14,1176059.0,1905360.0,41.89567118,-87.628818952,"(41.89567118, -87.628818952)",18.0
85719,JA345063,07/12/2017 02:20:00 AM,016XX N WELLS ST,0610,BURGLARY,FORCIBLE ENTRY,SMALL RETAIL STORE,N,N,1814,43.0,05,1174407.0,1911058.0,41.911343842,-87.63471588,"(41.911343842, -87.63471588)",18.0
227978,JA310774,06/17/2017 10:10:00 AM,023XX N WAYNE AVE,0460,BATTERY,SIMPLE,SIDEWALK,N,N,1811,32.0,08B,1166924.0,1915696.0,41.924234749,-87.662072438,"(41.924234749, -87.662072438)",18.0
261148,JA437608,09/18/2017 12:36:00 AM,048XX W ARGYLE ST,1477,WEAPONS VIOLATION,RECKLESS FIREARM DISCHARGE,ALLEY,N,N,1623,45.0,15,1143243.0,1932809.0,41.971670087,-87.748657908,"(41.971670087, -87.748657908)",16.0
166869,JA138838,02/01/2017 11:00:00 AM,061XX S MICHIGAN AVE,0460,BATTERY,SIMPLE,RESIDENCE,N,N,311,20.0,08B,1178207.0,1864473.0,41.783425593,-87.622173294,"(41.783425593, -87.622173294)",3.0
112913,JA377747,08/05/2017 12:36:00 AM,073XX S YATES BLVD,0560,ASSAULT,SIMPLE,APARTMENT,N,N,334,7.0,08A,1193476.0,1856857.0,41.762166567,-87.566441838,"(41.762166567, -87.566441838)",3.0
116182,JA386063,08/08/2017 10:00:00 PM,069XX N KEDZIE AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,VEHICLE NON-COMMERCIAL,N,N,2411,50.0,14,1153857.0,1945811.0,42.007142825,-87.709280128,"(42.007142825, -87.709280128)",
38496,JA228114,04/14/2017 05:00:00 PM,013XX W SCHUBERT AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,N,N,1932,32.0,07,1167068.0,1918052.0,41.930696646,-87.661475493,"(41.930696646, -87.661475493)",19.0
176286,HZ502661,11/04/2016 06:30:00 PM,054XX W LE MOYNE ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,N,Y,2532,37.0,08B,1139594.0,1909438.0,41.907605261,-87.762648081,"(41.907605261, -87.762648081)",25.0
5491,HZ568647,12/28/2016 01:00:00 PM,002XX S LA SALLE ST,0870,THEFT,POCKET-PICKING,RESTAURANT,N,N,122,42.0,06,1175165.0,1899313.0,41.879097968,-87.632283818,"(41.879097968, -87.632283818)",1.0
148264,JA407609,08/26/2017 10:41:00 PM,083XX S PHILLIPS AVE,031A,ROBBERY,ARMED: HANDGUN,RESIDENTIAL YARD (FRONT/BACK),N,N,423,7.0,03,1193959.0,1850053.0,41.74348402,-87.564894346,"(41.74348402, -87.564894346)",4.0
119041,JA387563,08/11/2017 10:30:00 PM,079XX S SPRINGFIELD AVE,041A,BATTERY,AGGRAVATED: HANDGUN,PARKING LOT/GARAGE(NON.RESID.),N,N,834,18.0,04B,1151775.0,1851438.0,41.748214464,-87.719423808,"(41.748214464, -87.719423808)",8.0
187859,JA162825,02/22/2017 03:30:00 AM,015XX W 64TH ST,0820,THEFT,$500 AND UNDER,APARTMENT,N,Y,725,16.0,06,1167235.0,1862291.0,41.77767989,-87.662462752,"(41.77767989, -87.662462752)",7.0
174240,JA154127,02/14/2017 10:00:00 PM,116XX S PRINCETON AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,N,Y,522,34.0,08B,1176371.0,1827710.0,41.682584657,-87.630006069,"(41.682584657, -87.630006069)",5.0
207819,HZ534028,11/29/2016 09:50:00 PM,049XX W KAMERLING AVE,0560,ASSAULT,SIMPLE,RESIDENTIAL YARD (FRONT/BACK),Y,N,2533,37.0,08A,1143147.0,1908527.0,41.905039769,-87.74961889,"(41.905039769, -87.74961889)",25.0
262655,JA440122,09/20/2017 10:00:00 PM,0000X E 94TH ST,0920,MOTOR VEHICLE THEFT,ATT: AUTOMOBILE,STREET,N,N,634,6.0,07,1178261.0,1842663.0,41.723575224,-87.622635849,"(41.723575224, -87.622635849)",6.0
111476,JA377541,08/04/2017 09:00:00 PM,063XX S AUSTIN AVE,0320,ROBBERY,STRONGARM - NO WEAPON,STREET,N,N,812,13.0,03,1137498.0,1862069.0,41.777655566,-87.771486099,"(41.777655566, -87.771486099)",8.0
199337,HZ526990,11/22/2016 09:40:00 PM,028XX N CLYBOURN AVE,0281,CRIM SEXUAL ASSAULT,NON-AGGRAVATED,OTHER,N,N,1931,1.0,02,1162361.0,1918759.0,41.932736608,-87.678752821,"(41.932736608, -87.678752821)",19.0
166515,JA115147,01/13/2017 07:25:00 PM,039XX W MADISON ST,031A,ROBBERY,ARMED: HANDGUN,SMALL RETAIL STORE,N,N,1122,28.0,03,1150088.0,1899721.0,41.880742749,-87.724351798,"(41.880742749, -87.724351798)",11.0
257103,JA490113,10/28/2017 11:00:00 PM,048XX N KENMORE AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,N,N,2024,46.0,14,1168380.0,1932375.0,41.969971222,-87.656238387,"(41.969971222, -87.656238387)",20.0
17778,JA199187,03/24/2017 07:05:00 PM,079XX S PAULINA ST,143A,WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,SIDEWALK,Y,N,611,21.0,15,1166392.0,1852014.0,41.749496419,-87.665845564,"(41.749496419, -87.665845564)",6.0
9320,JA194215,03/16/2017 04:00:00 PM,041XX W OAKDALE AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,N,N,2523,31.0,07,1148365.0,1919295.0,41.934489145,-87.730173168,"(41.934489145, -87.730173168)",25.0
248577,JA433924,09/16/2017 03:44:00 PM,062XX S ST LAWRENCE AVE,0460,BATTERY,SIMPLE,APARTMENT,N,N,313,20.0,08B,1181308.0,1863752.0,41.781376158,-87.610826287,"(41.781376158, -87.610826287)",3.0
194559,HZ520772,11/18/2016 04:49:00 PM,105XX S HALSTED ST,502R,OTHER OFFENSE,VEHICLE TITLE/REG OFFENSE,STREET,Y,N,2233,34.0,26,1172843.0,1835057.0,41.70282428,-87.642705023,"(41.70282428, -87.642705023)",22.0
