Unnamed: 0,CASE#,DATE  OF OCCURRENCE,BLOCK, IUCR, PRIMARY DESCRIPTION, SECONDARY DESCRIPTION, LOCATION DESCRIPTION,ARREST,DOMESTIC,BEAT,WARD,FBI CD,X COORDINATE,Y COORDINATE,LATITUDE,LONGITUDE,LOCATION,DISTRICT
170559,JA150842,02/12/2017 10:15:00 AM,023XX E 95TH ST,2825,OTHER OFFENSE,HARASSMENT BY TELEPHONE,RESTAURANT,N,N,413,7.0,26,1193369.0,1842426.0,41.72256928,-87.567304823,"(41.72256928, -87.567304823)",4.0
152346,JA113291,01/12/2017 01:50:00 PM,035XX S LEAVITT ST,0820,THEFT,$500 AND UNDER,CTA TRAIN,N,N,912,11.0,06,1162269.0,1881166.0,41.829580097,-87.680142381,"(41.829580097, -87.680142381)",9.0
126411,JA387861,08/18/2017 07:45:00 AM,021XX W LEXINGTON ST,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,N,N,1225,25.0,14,1162296.0,1896746.0,41.872332627,-87.679608149,"(41.872332627, -87.679608149)",12.0
98062,JA359400,07/22/2017 11:20:00 PM,077XX S CHAMPLAIN AVE,0810,THEFT,OVER $500,RESIDENCE,N,N,624,6.0,06,1181903.0,1853931.0,41.754412615,-87.608948148,"(41.754412615, -87.608948148)",6.0
218032,HZ543127,12/07/2016 09:30:00 AM,020XX W TAYLOR ST,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,N,N,1225,2.0,14,1162911.0,1895570.0,41.869092702,-87.677383212,"(41.869092702, -87.677383212)",12.0
89952,JA351152,07/16/2017 05:00:00 PM,017XX W 97TH ST,0560,ASSAULT,SIMPLE,RESIDENCE,N,N,2213,19.0,08A,1166605.0,1840523.0,41.717958866,-87.665391824,"(41.717958866, -87.665391824)",22.0
39354,JA286330,05/03/2017 08:45:00 AM,068XX N LAKEWOOD AVE,0281,CRIM SEXUAL ASSAULT,NON-AGGRAVATED,RESIDENCE,N,N,2431,49.0,02,,,,,,
232533,JA313377,06/19/2017 10:06:00 AM,118XX S EMERALD AVE,0560,ASSAULT,SIMPLE,RESIDENCE,N,Y,524,34.0,08A,1173444.0,1826540.0,41.679439061,-87.640755062,"(41.679439061, -87.640755062)",5.0
172286,HZ498267,11/01/2016 03:15:00 PM,009XX S HOMAN AVE,0484,BATTERY,PRO EMP HANDS NO/MIN INJURY,STREET,N,N,1133,24.0,08B,1153849.0,1895716.0,41.869678542,-87.71064832,"(41.869678542, -87.71064832)",11.0
168191,JA147626,02/09/2017 03:23:00 PM,005XX E 47TH ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,HOTEL/MOTEL,N,Y,221,3.0,08B,1180593.0,1873971.0,41.809434463,-87.613133735,"(41.809434463, -87.613133735)",2.0
27204,JA209290,04/02/2017 12:30:00 AM,133XX S INDIANA AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,N,N,533,9.0,07,1179952.0,1816692.0,41.652268611,-87.617232658,"(41.652268611, -87.617232658)",5.0
142932,JA102723,01/01/2017 04:00:00 PM,030XX N CENTRAL PARK AVE,0820,THEFT,$500 AND UNDER,STREET,N,N,2523,35.0,06,1151858.0,1920080.0,41.936575097,-87.717315574,"(41.936575097, -87.717315574)",25.0
261901,JA438568,09/19/2017 11:23:00 PM,075XX S EXCHANGE AVE,1330,CRIMINAL TRESPASS,TO LAND,CONVENIENCE STORE,Y,N,421,7.0,26,1195185.0,1855723.0,41.759012808,-87.560215615,"(41.759012808, -87.560215615)",4.0
165893,JA128032,01/24/2017 11:45:00 AM,073XX S PHILLIPS AVE,0460,BATTERY,SIMPLE,APARTMENT,N,N,334,7.0,08B,1193919.0,1856796.0,41.761988329,-87.564820216,"(41.761988329, -87.564820216)",3.0
169628,JA150003,02/11/2017 02:08:00 PM,048XX W GRAND AVE,0460,BATTERY,SIMPLE,STREET,Y,N,2533,31.0,08B,1143973.0,1911841.0,41.914118277,-87.746501414,"(41.914118277, -87.746501414)",25.0
221331,HZ546863,12/10/2016 12:36:00 PM,002XX N PULASKI RD,0330,ROBBERY,AGGRAVATED,GROCERY FOOD STORE,N,N,1114,28.0,03,1149691.0,1901071.0,41.884455018,-87.725774467,"(41.884455018, -87.725774467)",11.0
40316,JA226887,04/16/2017 10:12:00 AM,080XX S RACINE AVE,031A,ROBBERY,ARMED: HANDGUN,SIDEWALK,N,N,612,21.0,03,1169719.0,1851467.0,41.747923905,-87.653669906,"(41.747923905, -87.653669906)",6.0
6543,HZ569562,12/29/2016 10:45:00 PM,053XX W WRIGHTWOOD AVE,0620,BURGLARY,UNLAWFUL ENTRY,APARTMENT,N,N,2514,31.0,05,1140420.0,1916780.0,41.927737396,-87.759433277,"(41.927737396, -87.759433277)",25.0
247032,JA431197,09/14/2017 01:12:00 PM,0000X S STATE ST,0870,THEFT,POCKET-PICKING,STREET,N,N,112,42.0,06,1176389.0,1900278.0,41.88171846,-87.627760426,"(41.88171846, -87.627760426)",1.0
78122,JA281250,05/27/2017 06:30:00 AM,105XX S AVENUE H,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,N,N,432,10.0,14,1202833.0,1835720.0,41.703931176,-87.532868574,"(41.703931176, -87.532868574)",4.0
