Unnamed: 0,CASE#,DATE  OF OCCURRENCE,BLOCK, IUCR, PRIMARY DESCRIPTION, SECONDARY DESCRIPTION, LOCATION DESCRIPTION,ARREST,DOMESTIC,BEAT,WARD,FBI CD,X COORDINATE,Y COORDINATE,LATITUDE,LONGITUDE,LOCATION,DISTRICT
104771,JA367042,07/28/2017 12:58:00 PM,079XX S ESSEX AVE,0560,ASSAULT,SIMPLE,STREET,Y,N,422,7.0,08A,1194233.0,1852884.0,41.751245796,-87.563797643,"(41.751245796, -87.563797643)",4.0
168488,JA147556,02/09/2017 02:10:00 PM,068XX S CREGIER AVE,031A,ROBBERY,ARMED: HANDGUN,CONSTRUCTION SITE,N,N,332,5.0,03,1189383.0,1859947.0,41.770744938,-87.581343943,"(41.770744938, -87.581343943)",3.0
239707,JA314376,06/19/2017 09:50:00 PM,029XX W 31ST ST,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,N,N,1033,12.0,14,1157191.0,1883958.0,41.837346119,-87.698697883,"(41.837346119, -87.698697883)",10.0
45879,HZ522650,11/20/2016 08:25:00 AM,0000X S KILDARE AVE,2014,NARCOTICS,MANU/DELIVER: HEROIN (WHITE),SIDEWALK,Y,N,1115,28.0,18,,,,,,
41305,JA227611,04/17/2017 12:25:00 AM,079XX S ST LAWRENCE AVE,0498,BATTERY,AGGRAVATED DOMESTIC BATTERY: HANDS/FIST/FEET SERIOUS INJURY,APARTMENT,N,Y,624,6.0,04B,1181610.0,1852544.0,41.750613302,-87.61006462,"(41.750613302, -87.61006462)",6.0
206792,JA178511,03/07/2017 08:00:00 AM,001XX N HARBOR DR,1150,DECEPTIVE PRACTICE,CREDIT CARD FRAUD,RESIDENCE,N,N,114,42.0,11,1179647.0,1901952.0,41.886237872,-87.615745896,"(41.886237872, -87.615745896)",1.0
86199,JA346693,07/13/2017 06:15:00 PM,053XX W CHICAGO AVE,0820,THEFT,$500 AND UNDER,SIDEWALK,N,N,1524,37.0,06,1140614.0,1904816.0,41.894903267,-87.759014768,"(41.894903267, -87.759014768)",15.0
234452,JA416753,09/01/2017 09:00:00 AM,009XX W 32ND ST,0820,THEFT,$500 AND UNDER,STREET,N,N,913,11.0,06,1170466.0,1883718.0,41.836408059,-87.649993316,"(41.836408059, -87.649993316)",9.0
158582,JA106282,01/06/2017 02:00:00 PM,038XX W ADAMS ST,041A,BATTERY,AGGRAVATED: HANDGUN,SIDEWALK,N,N,1122,28.0,04B,1150754.0,1898735.0,41.878024063,-87.721932074,"(41.878024063, -87.721932074)",11.0
35327,JA221540,04/11/2017 10:06:00 PM,062XX S ASHLAND AVE,1506,PROSTITUTION,SOLICIT ON PUBLIC WAY,STREET,Y,N,713,16.0,16,1166739.0,1863383.0,41.78068708,-87.664249949,"(41.78068708, -87.664249949)",7.0
