Unnamed: 0,CASE#,DATE  OF OCCURRENCE,BLOCK, IUCR, PRIMARY DESCRIPTION, SECONDARY DESCRIPTION, LOCATION DESCRIPTION,ARREST,DOMESTIC,BEAT,WARD,FBI CD,X COORDINATE,Y COORDINATE,LATITUDE,LONGITUDE,LOCATION,DISTRICT
220893,HZ546790,12/09/2016 04:30:00 PM,024XX N LOCKWOOD AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,N,N,2515,31.0,07,1140639.0,1915890.0,41.925291117,-87.758650445,"(41.925291117, -87.758650445)",25.0
69531,JA251567,04/05/2017 10:00:00 PM,014XX N LOTUS AVE,0265,CRIM SEXUAL ASSAULT,AGGRAVATED: OTHER,RESIDENCE,N,Y,2532,37.0,02,,,,,,
197753,JA300916,06/10/2017 02:14:00 PM,069XX S CARPENTER ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,N,Y,733,17.0,08B,,,,,,
148354,JA132402,01/27/2017 06:40:00 PM,089XX S THROOP ST,0810,THEFT,OVER $500,RESIDENCE,N,Y,2222,21.0,06,1169229.0,1845443.0,41.731403808,-87.65563925,"(41.731403808, -87.65563925)",22.0
102097,JA364118,07/26/2017 12:06:00 PM,0000X N WALLER AVE,5003,OTHER OFFENSE,OTHER ARSON/EXPLOSIVE INCIDENT,RESIDENCE,N,N,1513,29.0,26,1138158.0,1899778.0,41.881123108,-87.768156998,"(41.881123108, -87.768156998)",15.0
243362,JA427980,09/11/2017 08:19:00 AM,001XX N WESTERN AVE,0320,ROBBERY,STRONGARM - NO WEAPON,STREET,N,N,1223,2.0,03,1160382.0,1901043.0,41.884163773,-87.686516386,"(41.884163773, -87.686516386)",12.0
195084,HZ521769,11/18/2016 02:00:00 PM,015XX W NELSON ST,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,N,N,1932,32.0,14,1165594.0,1920330.0,41.936979168,-87.666827022,"(41.936979168, -87.666827022)",19.0
84496,JA343060,07/11/2017 01:36:00 AM,091XX S BURNSIDE AVE,0520,ASSAULT,AGGRAVATED:KNIFE/CUTTING INSTR,RESIDENCE,Y,Y,633,6.0,04A,1179739.0,1844329.0,41.728113324,-87.617171304,"(41.728113324, -87.617171304)",6.0
32981,JA444905,09/24/2017 03:30:00 PM,020XX W WASHINGTON BLVD,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,N,Y,1223,2.0,08B,1162800.0,1900685.0,41.883131037,-87.677647265,"(41.883131037, -87.677647265)",12.0
100255,JA360910,07/24/2017 07:35:00 AM,047XX S PRAIRIE AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,N,N,224,3.0,14,1178840.0,1873673.0,41.808656857,-87.619572454,"(41.808656857, -87.619572454)",2.0
237807,JA314403,06/19/2017 09:42:00 PM,094XX S WENTWORTH AVE,143A,WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,STREET,Y,N,634,21.0,15,1176610.0,1842349.0,41.72275081,-87.628692734,"(41.72275081, -87.628692734)",6.0
21591,JA323785,06/26/2017 01:00:00 PM,007XX N MICHIGAN AVE,0890,THEFT,FROM BUILDING,SMALL RETAIL STORE,N,N,1834,42.0,06,1177303.0,1905177.0,41.895140898,-87.624255632,"(41.895140898, -87.624255632)",18.0
47894,JA238489,04/24/2017 10:00:00 PM,026XX W 61ST ST,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,N,N,825,15.0,07,1159504.0,1864098.0,41.78280056,-87.690755349,"(41.78280056, -87.690755349)",8.0
218802,JA303024,06/12/2017 03:54:00 AM,012XX W 19TH ST,1020,ARSON,BY FIRE,STREET,N,N,1233,25.0,09,1168226.0,1890880.0,41.856109845,-87.65800603,"(41.856109845, -87.65800603)",12.0
