Unnamed: 0,CASE#,DATE  OF OCCURRENCE,BLOCK, IUCR, PRIMARY DESCRIPTION, SECONDARY DESCRIPTION, LOCATION DESCRIPTION,ARREST,DOMESTIC,BEAT,WARD,FBI CD,X COORDINATE,Y COORDINATE,LATITUDE,LONGITUDE,LOCATION,DISTRICT
90108,JA349872,07/16/2017 02:30:00 AM,020XX W FARWELL AVE,0820,THEFT,$500 AND UNDER,RESIDENCE,N,Y,2411,50.0,06,1161399.0,1945604.0,42.006420601,-87.681537537,"(42.006420601, -87.681537537)",24.0
219479,JA305064,06/12/2017 11:00:00 AM,075XX N PAULINA ST,0820,THEFT,$500 AND UNDER,CTA TRAIN,N,N,2422,49.0,06,1163690.0,1950023.0,42.018498254,-87.672983233,"(42.018498254, -87.672983233)",24.0
237951,JA314308,06/19/2017 07:00:00 PM,028XX W DEVON AVE,0460,BATTERY,SIMPLE,STREET,N,N,2412,50.0,08B,1156084.0,1942325.0,41.997532265,-87.701181262,"(41.997532265, -87.701181262)",24.0
17178,JA202151,03/22/2017 11:45:00 AM,115XX S EGGLESTON AVE,0560,ASSAULT,SIMPLE,APARTMENT,N,N,522,34.0,08A,1175365.0,1828445.0,41.684624089,-87.633666774,"(41.684624089, -87.633666774)",5.0
177062,JA155644,02/16/2017 09:24:00 AM,008XX W 103RD ST,0860,THEFT,RETAIL THEFT,OTHER,N,N,2232,34.0,06,1172655.0,1836545.0,41.706911711,-87.643349776,"(41.706911711, -87.643349776)",22.0
166612,JA136583,01/28/2017 02:00:00 PM,058XX N WESTERN AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,PARK PROPERTY,N,N,2012,40.0,14,1159270.0,1938608.0,41.987267534,-87.689563935,"(41.987267534, -87.689563935)",20.0
258879,JA491768,10/30/2017 12:18:00 PM,008XX W 60TH ST,5002,OTHER OFFENSE,OTHER VEHICLE OFFENSE,VEHICLE NON-COMMERCIAL,N,N,712,16.0,26,1171826.0,1865066.0,41.785195293,-87.645550736,"(41.785195293, -87.645550736)",7.0
98712,JA359544,07/22/2017 10:00:00 PM,046XX W ERIE ST,0810,THEFT,OVER $500,STREET,N,N,1111,28.0,06,1145318.0,1903912.0,41.892334884,-87.741760937,"(41.892334884, -87.741760937)",11.0
258783,JA493353,10/29/2017 10:15:00 PM,042XX N MOODY AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,N,N,1624,38.0,14,1134590.0,1927608.0,41.957555676,-87.780600057,"(41.957555676, -87.780600057)",16.0
177024,HZ503875,11/05/2016 12:15:00 PM,005XX N MILWAUKEE AVE,0890,THEFT,FROM BUILDING,CTA STATION,N,N,1214,27.0,06,1170867.0,1903766.0,41.891412551,-87.647934597,"(41.891412551, -87.647934597)",12.0
161428,JA105154,01/05/2017 01:40:00 PM,037XX W LYNDALE ST,031A,ROBBERY,ARMED: HANDGUN,CONVENIENCE STORE,N,N,2525,35.0,03,1150985.0,1914694.0,41.921812623,-87.720665416,"(41.921812623, -87.720665416)",25.0
247163,JA482308,10/19/2017 08:00:00 AM,026XX N HERMITAGE AVE,0890,THEFT,FROM BUILDING,RESIDENCE,N,N,1931,32.0,06,1164196.0,1917695.0,41.929778288,-87.672039553,"(41.929778288, -87.672039553)",19.0
87088,JA346884,07/13/2017 08:04:00 PM,048XX N WOLCOTT AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,Y,Y,2032,47.0,08B,1162946.0,1932165.0,41.96951108,-87.676225283,"(41.96951108, -87.676225283)",20.0
117601,JA386115,08/10/2017 08:50:00 PM,013XX W WILSON AVE,0460,BATTERY,SIMPLE,SIDEWALK,N,N,1913,46.0,08B,1166469.0,1930665.0,41.965320149,-87.663314347,"(41.965320149, -87.663314347)",19.0
111449,JA378230,08/04/2017 10:00:00 PM,011XX N LOCKWOOD AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,N,N,1524,37.0,07,1140814.0,1907155.0,41.901318085,-87.758222626,"(41.901318085, -87.758222626)",15.0
121597,JA395234,08/14/2017 08:00:00 PM,020XX S STATE ST,1150,DECEPTIVE PRACTICE,CREDIT CARD FRAUD,OTHER,N,N,131,3.0,11,1176638.0,1890597.0,41.85514757,-87.627138557,"(41.85514757, -87.627138557)",1.0
3662,JA322044,06/18/2017 12:15:00 AM,018XX N MILWAUKEE AVE,0810,THEFT,OVER $500,STREET,N,N,1434,32.0,06,1160916.0,1912201.0,41.914771159,-87.684245474,"(41.914771159, -87.684245474)",14.0
139474,JA460697,05/11/2017 08:00:00 AM,043XX S WOOD ST,1122,DECEPTIVE PRACTICE,COUNTERFEIT CHECK,VEHICLE - DELIVERY TRUCK,N,N,924,12.0,10,,,,,,
21358,JA202864,03/27/2017 06:15:00 PM,007XX E 43RD ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,N,Y,214,4.0,08B,1181953.0,1876664.0,41.816792881,-87.608062183,"(41.816792881, -87.608062183)",2.0
240901,JA424136,09/08/2017 09:50:00 PM,042XX W 26TH ST,0470,PUBLIC PEACE VIOLATION,RECKLESS CONDUCT,SIDEWALK,Y,N,1031,22.0,24,1148626.0,1886385.0,41.844175483,-87.730064283,"(41.844175483, -87.730064283)",10.0
223873,JA308614,06/15/2017 07:20:00 PM,037XX S KEDZIE AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,N,Y,911,12.0,08B,1155651.0,1879466.0,41.8250506,-87.704469501,"(41.8250506, -87.704469501)",9.0
74724,JA275958,05/23/2017 02:30:00 PM,054XX W CHICAGO AVE,0460,BATTERY,SIMPLE,SMALL RETAIL STORE,N,N,1524,37.0,08B,1140010.0,1904805.0,41.894884155,-87.761233398,"(41.894884155, -87.761233398)",15.0
