Unnamed: 0,CASE#,DATE  OF OCCURRENCE,BLOCK, IUCR, PRIMARY DESCRIPTION, SECONDARY DESCRIPTION, LOCATION DESCRIPTION,ARREST,DOMESTIC,BEAT,WARD,FBI CD,X COORDINATE,Y COORDINATE,LATITUDE,LONGITUDE,LOCATION,DISTRICT
189738,HZ515174,11/14/2016 03:39:00 PM,101XX S EXCHANGE AVE,0460,BATTERY,SIMPLE,RESIDENCE PORCH/HALLWAY,Y,N,431,10.0,08B,1197500.0,1838200.0,41.710870894,-87.552314223,"(41.710870894, -87.552314223)",4.0
228099,HZ553748,12/16/2016 10:41:00 AM,026XX N LARAMIE AVE,1130,DECEPTIVE PRACTICE,FRAUD OR CONFIDENCE GAME,APARTMENT,N,N,2521,31.0,11,1141271.0,1916972.0,41.928248591,-87.756301391,"(41.928248591, -87.756301391)",25.0
128901,JA407407,08/15/2017 09:00:00 AM,065XX S NORMAL BLVD,0890,THEFT,FROM BUILDING,RESIDENCE,N,N,722,20.0,06,1174224.0,1861353.0,41.774953436,-87.636868902,"(41.774953436, -87.636868902)",7.0
186471,JA163890,02/22/2017 10:15:00 PM,053XX N BROADWAY,0460,BATTERY,SIMPLE,SIDEWALK,N,N,2023,48.0,08B,1167347.0,1935654.0,41.978991238,-87.659941972,"(41.978991238, -87.659941972)",20.0
202970,JA174919,03/04/2017 03:00:00 PM,109XX S DOTY AVE W,0860,THEFT,RETAIL THEFT,DEPARTMENT STORE,Y,N,513,9.0,06,1185440.0,1832668.0,41.695982095,-87.596653142,"(41.695982095, -87.596653142)",5.0
249354,JA435321,09/16/2017 11:50:00 AM,0000X W HUBBARD ST,0890,THEFT,FROM BUILDING,OTHER,N,N,1831,42.0,06,1176073.0,1903312.0,41.890051047,-87.628829294,"(41.890051047, -87.628829294)",18.0
81294,JA284500,05/30/2017 03:30:00 AM,028XX W 26TH ST,051A,ASSAULT,AGGRAVATED: HANDGUN,PARKING LOT/GARAGE(NON.RESID.),N,N,1033,12.0,04A,1157785.0,1886633.0,41.844674561,-87.696445445,"(41.844674561, -87.696445445)",10.0
148006,JA297567,06/07/2017 11:30:00 PM,099XX S CHARLES ST,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE-GARAGE,N,N,2213,19.0,14,1167757.0,1838751.0,41.713071619,-87.661223148,"(41.713071619, -87.661223148)",22.0
101370,JA362737,07/25/2017 12:00:00 PM,043XX W 16TH ST,0560,ASSAULT,SIMPLE,SIDEWALK,N,Y,1012,24.0,08A,1147513.0,1891685.0,41.858740749,-87.73401309,"(41.858740749, -87.73401309)",10.0
246145,JA316097,06/20/2017 06:00:00 PM,110XX S HALSTED ST,1310,CRIMINAL DAMAGE,TO PROPERTY,DAY CARE CENTER,N,N,2233,34.0,14,1172950.0,1831660.0,41.693500037,-87.642413001,"(41.693500037, -87.642413001)",22.0
76900,JA280658,05/26/2017 09:25:00 PM,103XX S WOODLAWN AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,VEHICLE NON-COMMERCIAL,N,Y,512,9.0,08B,1186057.0,1836743.0,41.707149892,-87.594266069,"(41.707149892, -87.594266069)",5.0
