Unnamed: 0,CASE#,DATE  OF OCCURRENCE,BLOCK, IUCR, PRIMARY DESCRIPTION, SECONDARY DESCRIPTION, LOCATION DESCRIPTION,ARREST,DOMESTIC,BEAT,WARD,FBI CD,X COORDINATE,Y COORDINATE,LATITUDE,LONGITUDE,LOCATION,DISTRICT
190198,HZ516803,11/15/2016 08:00:00 PM,046XX W NORTH AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,N,N,2533,37.0,07,1145011.0,1910225.0,41.909664252,-87.742728815,"(41.909664252, -87.742728815)",25.0
22169,JA326067,06/24/2017 02:00:00 PM,005XX S DEARBORN ST,0460,BATTERY,SIMPLE,GAS STATION,N,N,123,2.0,08B,1176008.0,1897956.0,41.875355342,-87.629229381,"(41.875355342, -87.629229381)",1.0
252434,JA482540,10/23/2017 07:00:00 AM,016XX N OAKLEY AVE,1360,CRIMINAL TRESPASS,TO VEHICLE,STREET,N,N,1434,1.0,26,1160773.0,1910872.0,41.911127253,-87.684807756,"(41.911127253, -87.684807756)",14.0
153960,JA143655,02/06/2017 11:07:00 AM,063XX W BERTEAU AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,N,Y,1624,38.0,14,1133443.0,1927250.0,41.956593511,-87.784825302,"(41.956593511, -87.784825302)",16.0
5814,JA318470,06/22/2017 02:00:00 PM,054XX N SAWYER AVE,0560,ASSAULT,SIMPLE,APARTMENT,N,Y,1712,40.0,08A,1153733.0,1935890.0,41.979921598,-87.710002041,"(41.979921598, -87.710002041)",17.0
79987,JA283659,05/29/2017 01:10:00 PM,041XX W WASHINGTON BLVD,2092,NARCOTICS,SOLICIT NARCOTICS ON PUBLICWAY,SIDEWALK,Y,N,1114,28.0,18,1148683.0,1900169.0,41.881999353,-87.729499313,"(41.881999353, -87.729499313)",11.0
224601,JA307414,06/15/2017 12:10:00 AM,040XX W PALMER ST,1310,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,N,N,2525,31.0,14,1148907.0,1914312.0,41.920804866,-87.728310518,"(41.920804866, -87.728310518)",25.0
199005,JA172026,03/02/2017 05:50:00 AM,025XX W 47TH ST,1506,PROSTITUTION,SOLICIT ON PUBLIC WAY,STREET,Y,N,922,12.0,16,1160017.0,1873420.0,41.808370826,-87.688618199,"(41.808370826, -87.688618199)",9.0
23409,JA326377,06/27/2017 02:00:00 PM,099XX S EWING AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,PARKING LOT/GARAGE(NON.RESID.),N,N,432,10.0,07,1202137.0,1839827.0,41.71521884,-87.535277751,"(41.71521884, -87.535277751)",4.0
248050,JA433728,09/16/2017 12:40:00 PM,029XX S STATE ST,1330,CRIMINAL TRESPASS,TO LAND,CHA APARTMENT,Y,N,133,3.0,26,1176760.0,1885391.0,41.840859176,-87.626847966,"(41.840859176, -87.626847966)",1.0
112235,JA294485,05/26/2017 02:00:00 PM,039XX W MADISON ST,1121,DECEPTIVE PRACTICE,COUNTERFEITING DOCUMENT,CURRENCY EXCHANGE,N,N,1122,28.0,10,1150095.0,1899722.0,41.880745357,-87.724326068,"(41.880745357, -87.724326068)",11.0
146434,JA122161,01/18/2017 07:00:00 AM,018XX W CULLERTON ST,0610,BURGLARY,FORCIBLE ENTRY,RESIDENCE-GARAGE,N,N,1234,25.0,05,1164476.0,1890440.0,41.854982554,-87.671782838,"(41.854982554, -87.671782838)",12.0
102733,JA458915,09/30/2017 01:00:00 PM,043XX N WESTERN AVE,0320,ROBBERY,STRONGARM - NO WEAPON,SIDEWALK,N,N,1911,47.0,03,1159587.0,1928955.0,41.960772707,-87.688665176,"(41.960772707, -87.688665176)",19.0
