Unnamed: 0,CASE#,DATE  OF OCCURRENCE,BLOCK, IUCR, PRIMARY DESCRIPTION, SECONDARY DESCRIPTION, LOCATION DESCRIPTION,ARREST,DOMESTIC,BEAT,WARD,FBI CD,X COORDINATE,Y COORDINATE,LATITUDE,LONGITUDE,LOCATION,DISTRICT
34154,JA443198,09/23/2017 03:45:00 AM,028XX N ORCHARD ST,0281,CRIM SEXUAL ASSAULT,NON-AGGRAVATED,APARTMENT,N,N,1934,44.0,02,,,,,,
64290,JA266070,05/12/2017 12:00:00 PM,016XX W 84TH ST,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,RESIDENCE,N,N,614,18.0,11,1166702.0,1849004.0,41.741229943,-87.664795289,"(41.741229943, -87.664795289)",6.0
261723,JA443058,09/19/2017 04:20:00 PM,068XX S CLAREMONT AVE,0810,THEFT,OVER $500,RESIDENCE,N,N,832,17.0,06,1161913.0,1859278.0,41.769524074,-87.682057002,"(41.769524074, -87.682057002)",8.0
2873,HZ565206,12/25/2016 08:00:00 PM,047XX W 45TH ST,0560,ASSAULT,SIMPLE,STREET,N,Y,815,23.0,08A,1145697.0,1874386.0,41.811304455,-87.741116863,"(41.811304455, -87.741116863)",8.0
6849,JA187960,03/15/2017 01:00:00 PM,090XX S LUELLA AVE,0560,ASSAULT,SIMPLE,RESIDENCE,N,Y,413,7.0,08A,,,,,,
33128,JA329650,06/30/2017 11:53:00 PM,017XX N CICERO AVE,1506,PROSTITUTION,SOLICIT ON PUBLIC WAY,STREET,Y,N,2533,37.0,16,1144138.0,1910955.0,41.9116839,-87.745917518,"(41.9116839, -87.745917518)",25.0
58578,JA254421,05/06/2017 11:00:00 PM,049XX S DREXEL BLVD,0890,THEFT,FROM BUILDING,RESIDENCE,N,N,222,4.0,06,1183148.0,1872494.0,41.805322323,-87.603808532,"(41.805322323, -87.603808532)",2.0
1411,HZ562814,12/23/2016 03:45:00 PM,026XX W 99TH ST,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,N,N,2211,19.0,14,1160695.0,1838896.0,41.713617885,-87.687082729,"(41.713617885, -87.687082729)",
207030,HZ534627,11/27/2016 06:00:00 PM,078XX S LOOMIS BLVD,0820,THEFT,$500 AND UNDER,SIDEWALK,N,N,612,17.0,06,1168361.0,1852690.0,41.751309313,-87.65861091,"(41.751309313, -87.65861091)",6.0
6234,JA103162,12/25/2016 12:00:00 PM,122XX S ELIZABETH ST,2826,OTHER OFFENSE,HARASSMENT BY ELECTRONIC MEANS,RESIDENCE,N,N,524,34.0,26,1170212.0,1823661.0,41.67160928,-87.652668809,"(41.67160928, -87.652668809)",5.0
62579,JA259989,05/11/2017 07:40:00 PM,085XX S COTTAGE GROVE AVE,0860,THEFT,RETAIL THEFT,SMALL RETAIL STORE,Y,N,632,6.0,06,1183056.0,1848421.0,41.739265865,-87.604893749,"(41.739265865, -87.604893749)",6.0
239592,JA422711,09/07/2017 03:30:00 PM,004XX E 40TH ST,2820,OTHER OFFENSE,TELEPHONE THREAT,STREET,N,N,214,3.0,26,1180037.0,1878244.0,41.821172688,-87.615042021,"(41.821172688, -87.615042021)",2.0
