Unnamed: 0,CASE#,DATE  OF OCCURRENCE,BLOCK, IUCR, PRIMARY DESCRIPTION, SECONDARY DESCRIPTION, LOCATION DESCRIPTION,ARREST,DOMESTIC,BEAT,WARD,FBI CD,X COORDINATE,Y COORDINATE,LATITUDE,LONGITUDE,LOCATION,DISTRICT
30418,JA332410,06/11/2017 10:00:00 AM,007XX N LEAMINGTON AVE,2825,OTHER OFFENSE,HARASSMENT BY TELEPHONE,APARTMENT,N,Y,1531,28.0,26,1141890.0,1904427.0,41.893812271,-87.754337944,"(41.893812271, -87.754337944)",15.0
2761,HZ564436,12/25/2016 04:59:00 AM,029XX E 79TH ST,0320,ROBBERY,STRONGARM - NO WEAPON,RESIDENCE,N,N,422,7.0,03,1196965.0,1853146.0,41.751897254,-87.553777728,"(41.751897254, -87.553777728)",4.0
124756,JA295418,06/06/2017 12:30:00 PM,005XX E PERSHING RD,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,PARKING LOT/GARAGE(NON.RESID.),N,N,214,3.0,07,1180448.0,1879234.0,41.823879885,-87.613503857,"(41.823879885, -87.613503857)",2.0
171137,JA152730,02/13/2017 06:00:00 PM,013XX W RANDOLPH ST,0810,THEFT,OVER $500,STREET,N,N,1224,27.0,06,1167560.0,1901150.0,41.884305904,-87.660154954,"(41.884305904, -87.660154954)",12.0
62286,JA257545,05/10/2017 12:13:00 AM,018XX N LAWNDALE AVE,4625,OTHER OFFENSE,PAROLE VIOLATION,STREET,Y,N,2535,26.0,26,1151423.0,1911971.0,41.914331869,-87.71912773,"(41.914331869, -87.71912773)",25.0
58231,JA454662,08/23/2017 10:23:00 PM,020XX N KILBOURN AVE,0281,CRIM SEXUAL ASSAULT,NON-AGGRAVATED,APARTMENT,N,N,2522,31.0,02,,,,,,
98833,JA360266,07/23/2017 04:17:00 PM,018XX N MOHAWK ST,0460,BATTERY,SIMPLE,SIDEWALK,N,N,1813,43.0,08B,1172313.0,1912564.0,41.915522926,-87.642363907,"(41.915522926, -87.642363907)",18.0
161625,JA123810,01/21/2017 12:11:00 AM,065XX S VERNON AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,N,N,312,20.0,14,1180372.0,1861740.0,41.775876563,-87.614319517,"(41.775876563, -87.614319517)",3.0
199369,JA177820,02/27/2017 09:00:00 PM,078XX S STATE ST,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,N,N,623,6.0,07,1177638.0,1853215.0,41.752545308,-87.624599541,"(41.752545308, -87.624599541)",6.0
10668,JA319176,06/23/2017 10:49:00 AM,039XX W ROOSEVELT RD,2014,NARCOTICS,MANU/DELIVER: HEROIN (WHITE),SIDEWALK,Y,N,1132,24.0,18,1150424.0,1894423.0,41.866197889,-87.723256295,"(41.866197889, -87.723256295)",10.0
13183,JA107752,01/07/2017 08:54:00 PM,022XX W 21ST PL,0620,BURGLARY,UNLAWFUL ENTRY,RESIDENCE,N,Y,1234,25.0,05,,,,,,
180306,HZ506850,11/07/2016 07:45:00 PM,057XX S CICERO AVE,0560,ASSAULT,SIMPLE,AIRPORT TERMINAL UPPER LEVEL - SECURE AREA,N,N,813,23.0,08A,1145654.0,1866253.0,41.788987036,-87.74147999,"(41.788987036, -87.74147999)",8.0
254575,JA485469,10/25/2017 01:55:00 PM,012XX S FAIRFIELD AVE,2027,NARCOTICS,POSS: CRACK,SIDEWALK,Y,N,1023,28.0,18,1158229.0,1894178.0,41.865369802,-87.694610056,"(41.865369802, -87.694610056)",10.0
124616,JA295720,06/06/2017 08:10:00 PM,062XX S ASHLAND AVE,1506,PROSTITUTION,SOLICIT ON PUBLIC WAY,SIDEWALK,Y,N,713,16.0,16,1166738.0,1863437.0,41.780835284,-87.664252074,"(41.780835284, -87.664252074)",7.0
241086,JA425827,09/09/2017 07:00:00 PM,016XX N ORCHARD ST,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,N,N,1813,43.0,07,1171365.0,1911276.0,41.912009493,-87.645884676,"(41.912009493, -87.645884676)",18.0
159222,JA298887,06/08/2017 06:00:00 PM,015XX N WIELAND ST,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENTIAL YARD (FRONT/BACK),N,N,1821,27.0,14,1174153.0,1910541.0,41.909930843,-87.635664432,"(41.909930843, -87.635664432)",18.0
