Unnamed: 0,CASE#,DATE  OF OCCURRENCE,BLOCK, IUCR, PRIMARY DESCRIPTION, SECONDARY DESCRIPTION, LOCATION DESCRIPTION,ARREST,DOMESTIC,BEAT,WARD,FBI CD,X COORDINATE,Y COORDINATE,LATITUDE,LONGITUDE,LOCATION,DISTRICT
99971,JA364035,07/21/2017 01:00:00 AM,116XX S STATE ST,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,N,N,522,34.0,07,1178343.0,1827581.0,41.682186258,-87.622791288,"(41.682186258, -87.622791288)",5.0
107912,JA370549,07/31/2017 12:15:00 AM,006XX N STATE ST,0890,THEFT,FROM BUILDING,RESTAURANT,N,N,1834,42.0,06,1176262.0,1904268.0,41.8926701,-87.628106353,"(41.8926701, -87.628106353)",18.0
173712,JA155283,02/14/2017 09:00:00 PM,080XX S WINCHESTER AVE,1150,DECEPTIVE PRACTICE,CREDIT CARD FRAUD,RESIDENCE,N,N,611,18.0,11,1164754.0,1851411.0,41.747876413,-87.67186487,"(41.747876413, -87.67186487)",6.0
25588,JA445221,09/24/2017 07:34:00 PM,034XX W MONTROSE AVE,2022,NARCOTICS,POSS: COCAINE,STREET,Y,N,1723,33.0,18,1152471.0,1929025.0,41.961108718,-87.71482548,"(41.961108718, -87.71482548)",17.0
87465,JA347287,07/14/2017 06:30:00 AM,013XX W JACKSON BLVD,2820,OTHER OFFENSE,TELEPHONE THREAT,RESIDENCE,N,Y,1231,2.0,26,1167490.0,1898755.0,41.877735349,-87.660480953,"(41.877735349, -87.660480953)",12.0
48391,JA445018,09/24/2017 04:50:00 PM,026XX S PULASKI RD,0860,THEFT,RETAIL THEFT,CONVENIENCE STORE,N,N,1031,22.0,06,1150136.0,1886140.0,41.843473932,-87.724529173,"(41.843473932, -87.724529173)",10.0
255328,JA487340,10/26/2017 08:07:00 PM,059XX W WALTON ST,143A,WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,RESIDENTIAL YARD (FRONT/BACK),Y,N,1511,29.0,15,1136585.0,1905723.0,41.897465243,-87.773790705,"(41.897465243, -87.773790705)",15.0
255091,JA491761,10/06/2017 07:40:00 PM,003XX N GREEN ST,1154,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT $300 AND UNDER,STREET,N,N,1214,27.0,11,1170669.0,1902682.0,41.888442323,-87.648693517,"(41.888442323, -87.648693517)",12.0
65225,JA263223,05/13/2017 06:00:00 PM,039XX N DAMEN AVE,0610,BURGLARY,FORCIBLE ENTRY,RESIDENCE-GARAGE,N,N,1921,47.0,05,1162314.0,1926113.0,41.952917383,-87.678719156,"(41.952917383, -87.678719156)",19.0
126988,JA397701,08/19/2017 12:18:00 PM,005XX N LONG AVE,2024,NARCOTICS,POSS: HEROIN(WHITE),STREET,Y,N,1523,37.0,18,1140228.0,1903154.0,41.890349617,-87.760473216,"(41.890349617, -87.760473216)",15.0
