Unnamed: 0,CASE#,DATE  OF OCCURRENCE,BLOCK, IUCR, PRIMARY DESCRIPTION, SECONDARY DESCRIPTION, LOCATION DESCRIPTION,ARREST,DOMESTIC,BEAT,WARD,FBI CD,X COORDINATE,Y COORDINATE,LATITUDE,LONGITUDE,LOCATION,DISTRICT
139720,JA130277,01/25/2017 10:50:00 PM,025XX S MICHIGAN AVE,0820,THEFT,$500 AND UNDER,PARKING LOT/GARAGE(NON.RESID.),N,N,133,2.0,06,1177647.0,1887564.0,41.846801978,-87.623527134,"(41.846801978, -87.623527134)",1.0
209934,JA181507,03/09/2017 09:30:00 PM,055XX W CONGRESS PKWY,0326,ROBBERY,AGGRAVATED VEHICULAR HIJACKING,STREET,N,N,1522,29.0,03,1139682.0,1897138.0,41.873850926,-87.762625338,"(41.873850926, -87.762625338)",15.0
247121,JA432047,09/15/2017 09:00:00 AM,023XX W FLOURNOY ST,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,N,N,1225,2.0,07,1160995.0,1896997.0,41.873048484,-87.684377721,"(41.873048484, -87.684377721)",12.0
54243,JA246971,05/01/2017 03:16:00 PM,031XX W BELMONT AVE,0610,BURGLARY,FORCIBLE ENTRY,APARTMENT,N,N,1733,33.0,05,1155044.0,1921114.0,41.93934905,-87.70557876,"(41.93934905, -87.70557876)",17.0
151919,JA471731,10/15/2017 02:23:00 AM,016XX W JACKSON BLVD,1310,CRIMINAL DAMAGE,TO PROPERTY,PARKING LOT/GARAGE(NON.RESID.),N,N,1231,2.0,14,1165490.0,1898692.0,41.877605262,-87.667826213,"(41.877605262, -87.667826213)",12.0
193312,HZ519817,11/17/2016 08:00:00 PM,045XX W MONROE ST,1506,PROSTITUTION,SOLICIT ON PUBLIC WAY,STREET,Y,N,1113,28.0,16,1145940.0,1899274.0,41.879595887,-87.73959442,"(41.879595887, -87.73959442)",11.0
46762,JA243964,02/01/2017 03:00:00 PM,003XX N HALSTED ST,0890,THEFT,FROM BUILDING,RESIDENCE,N,N,1214,27.0,06,,,,,,
45243,JA233321,04/21/2017 11:11:00 AM,063XX S CALIFORNIA AVE,143A,WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,SIDEWALK,Y,N,825,15.0,15,1158802.0,1862476.0,41.778363929,-87.693373371,"(41.778363929, -87.693373371)",8.0
243503,JA426825,09/11/2017 09:45:00 AM,048XX N DRAKE AVE,0460,BATTERY,SIMPLE,STREET,N,N,1712,39.0,08B,1151846.0,1931857.0,41.968892269,-87.717048435,"(41.968892269, -87.717048435)",17.0
156763,JA124723,01/21/2017 05:59:00 PM,001XX W DIVISION ST,0460,BATTERY,SIMPLE,SIDEWALK,N,N,1824,42.0,08B,1175169.0,1908348.0,41.90389041,-87.631997971,"(41.90389041, -87.631997971)",18.0
219549,JA303918,06/12/2017 01:50:00 PM,028XX W IRVING PARK RD,0820,THEFT,$500 AND UNDER,PARKING LOT/GARAGE(NON.RESID.),N,N,1733,33.0,06,1156567.0,1926452.0,41.953966133,-87.699836291,"(41.953966133, -87.699836291)",17.0
62035,JA258871,05/10/2017 10:39:00 PM,050XX S LAKE SHORE DR W,0497,BATTERY,AGGRAVATED DOMESTIC BATTERY: OTHER DANG WEAPON,APARTMENT,N,Y,222,4.0,04B,1188636.0,1871970.0,41.803754843,-87.583697861,"(41.803754843, -87.583697861)",2.0
120142,JA458880,10/04/2017 11:30:00 PM,011XX S WABASH AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,N,N,123,2.0,07,1176955.0,1895244.0,41.867892081,-87.625834479,"(41.867892081, -87.625834479)",1.0
249760,JA480394,10/21/2017 05:30:00 PM,065XX S ELLIS AVE,031A,ROBBERY,ARMED: HANDGUN,SIDEWALK,N,N,321,20.0,03,1184015.0,1861790.0,41.77592941,-87.600963193,"(41.77592941, -87.600963193)",3.0
20846,JA204487,03/25/2017 05:32:00 PM,055XX W CONGRESS PKWY,0560,ASSAULT,SIMPLE,APARTMENT,N,N,1522,29.0,08A,1139631.0,1897137.0,41.873849112,-87.762812612,"(41.873849112, -87.762812612)",15.0
27864,JA210550,04/03/2017 08:00:00 AM,001XX W 125TH ST,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE PORCH/HALLWAY,N,Y,523,9.0,14,1177784.0,1822074.0,41.667086835,-87.625003255,"(41.667086835, -87.625003255)",5.0
13039,JA192424,03/19/2017 02:00:00 AM,009XX E 78TH ST,0820,THEFT,$500 AND UNDER,STREET,N,N,624,8.0,06,1183761.0,1853485.0,41.753145614,-87.602153123,"(41.753145614, -87.602153123)",6.0
221041,HZ549227,12/09/2016 12:20:00 PM,005XX W QUINCY ST,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,RESIDENCE,N,N,121,2.0,11,1172585.0,1899129.0,41.878650499,-87.641762482,"(41.878650499, -87.641762482)",1.0
169374,JA149036,02/10/2017 05:20:00 PM,010XX S CANAL ST,0860,THEFT,RETAIL THEFT,DEPARTMENT STORE,N,N,124,2.0,06,1173291.0,1895810.0,41.869527301,-87.639268759,"(41.869527301, -87.639268759)",1.0
