Unnamed: 0,CASE#,DATE  OF OCCURRENCE,BLOCK, IUCR, PRIMARY DESCRIPTION, SECONDARY DESCRIPTION, LOCATION DESCRIPTION,ARREST,DOMESTIC,BEAT,WARD,FBI CD,X COORDINATE,Y COORDINATE,LATITUDE,LONGITUDE,LOCATION,DISTRICT
208083,HZ533400,11/29/2016 02:00:00 PM,033XX W CONGRESS PKWY,041A,BATTERY,AGGRAVATED: HANDGUN,STREET,N,N,1134,28.0,04B,1153921.0,1897492.0,41.874550643,-87.710336663,"(41.874550643, -87.710336663)",11.0
15439,JA443405,09/23/2017 02:00:00 AM,074XX S LUELLA AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,N,N,333,7.0,14,1192504.0,1856030.0,41.759920938,-87.570031171,"(41.759920938, -87.570031171)",3.0
227881,HZ552698,12/15/2016 01:45:00 PM,001XX N STATE ST,1152,DECEPTIVE PRACTICE,ILLEGAL USE CASH CARD,DEPARTMENT STORE,N,N,111,42.0,11,1176352.0,1900927.0,41.883500187,-87.627876698,"(41.883500187, -87.627876698)",1.0
12331,JA444846,09/24/2017 02:35:00 PM,001XX N STATE ST,1330,CRIMINAL TRESPASS,TO LAND,DRUG STORE,Y,N,111,42.0,26,1176338.0,1901346.0,41.884650262,-87.627915459,"(41.884650262, -87.627915459)",1.0
249304,JA479703,10/20/2017 06:00:00 PM,041XX W 24TH PL,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,N,N,1013,22.0,07,1149053.0,1887395.0,41.846938812,-87.728471148,"(41.846938812, -87.728471148)",10.0
9516,JA189927,03/16/2017 06:00:00 PM,034XX N KOLMAR AVE,0620,BURGLARY,UNLAWFUL ENTRY,RESIDENCE-GARAGE,N,N,1731,30.0,05,1145439.0,1922420.0,41.943120413,-87.740846953,"(41.943120413, -87.740846953)",17.0
214237,JA303702,06/12/2017 02:30:00 PM,068XX S STONY ISLAND AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,N,N,332,5.0,14,1188039.0,1860024.0,41.770988374,-87.586268005,"(41.770988374, -87.586268005)",3.0
18884,JA322916,06/26/2017 08:30:00 AM,020XX W FARWELL AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,Y,Y,2411,50.0,08B,1161009.0,1945591.0,42.006393068,-87.682972763,"(42.006393068, -87.682972763)",24.0
246670,JA430966,09/14/2017 10:00:00 AM,026XX S WABASH AVE,1345,CRIMINAL DAMAGE,TO CITY OF CHICAGO PROPERTY,ABANDONED BUILDING,N,N,133,2.0,14,1177165.0,1886965.0,41.845169197,-87.625314164,"(41.845169197, -87.625314164)",1.0
105174,JA294261,06/05/2017 09:57:00 PM,051XX W CHICAGO AVE,1330,CRIMINAL TRESPASS,TO LAND,GAS STATION,Y,N,1531,37.0,26,1141741.0,1904839.0,41.894945606,-87.754874977,"(41.894945606, -87.754874977)",15.0
