Unnamed: 0,CASE#,DATE  OF OCCURRENCE,BLOCK, IUCR, PRIMARY DESCRIPTION, SECONDARY DESCRIPTION, LOCATION DESCRIPTION,ARREST,DOMESTIC,BEAT,WARD,FBI CD,X COORDINATE,Y COORDINATE,LATITUDE,LONGITUDE,LOCATION,DISTRICT
4885,JA317445,06/22/2017 04:02:00 AM,026XX W 44TH ST,0496,BATTERY,AGGRAVATED DOMESTIC BATTERY: KNIFE/CUTTING INST,RESIDENCE,N,N,922,12.0,04B,1159332.0,1875389.0,41.813788084,-87.691076661,"(41.813788084, -87.691076661)",9.0
147043,JA126844,01/21/2017 04:15:00 AM,074XX N WESTERN AVE,0820,THEFT,$500 AND UNDER,OTHER,N,N,2411,50.0,06,1159016.0,1949442.0,42.017001635,-87.690198839,"(42.017001635, -87.690198839)",24.0
118614,JA395221,04/14/2017 10:00:00 AM,039XX W AINSLIE ST,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,RESIDENCE,N,N,1712,39.0,11,,,,,,
1705,JA187079,03/14/2017 05:17:00 PM,056XX W CORCORAN PL,0560,ASSAULT,SIMPLE,CONVENIENCE STORE,N,N,1512,29.0,08A,1138861.0,1902003.0,41.887216061,-87.765521526,"(41.887216061, -87.765521526)",15.0
30633,JA214916,04/06/2017 02:30:00 PM,011XX W CERMAK RD,1310,CRIMINAL DAMAGE,TO PROPERTY,ABANDONED BUILDING,N,N,1235,25.0,14,1169463.0,1889588.0,41.8525377,-87.653503183,"(41.8525377, -87.653503183)",12.0
147234,JA469387,10/13/2017 08:40:00 AM,047XX S SEELEY AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,N,Y,931,12.0,08B,1163493.0,1873138.0,41.807524722,-87.67587691,"(41.807524722, -87.67587691)",9.0
227979,JA410523,08/29/2017 11:02:00 AM,032XX W 26TH ST,1130,DECEPTIVE PRACTICE,FRAUD OR CONFIDENCE GAME,BANK,N,N,1024,12.0,11,1155242.0,1886553.0,41.844506402,-87.705780068,"(41.844506402, -87.705780068)",10.0
41134,JA447251,09/25/2017 08:30:00 PM,044XX N KEYSTONE AVE,5002,OTHER OFFENSE,OTHER VEHICLE OFFENSE,RESIDENCE,N,N,1722,39.0,26,1148596.0,1929315.0,41.961980367,-87.729064623,"(41.961980367, -87.729064623)",17.0
237426,JA419872,09/05/2017 08:01:00 AM,012XX W ERIE ST,0530,ASSAULT,AGGRAVATED: OTHER DANG WEAPON,STREET,N,N,1215,27.0,04A,1167984.0,1904497.0,41.893481171,-87.658501324,"(41.893481171, -87.658501324)",12.0
29070,JA327488,06/29/2017 12:45:00 PM,039XX W POLK ST,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,N,N,1132,24.0,14,1150326.0,1896078.0,41.870741311,-87.723572907,"(41.870741311, -87.723572907)",11.0
