Unnamed: 0,CASE#,DATE  OF OCCURRENCE,BLOCK, IUCR, PRIMARY DESCRIPTION, SECONDARY DESCRIPTION, LOCATION DESCRIPTION,ARREST,DOMESTIC,BEAT,WARD,FBI CD,X COORDINATE,Y COORDINATE,LATITUDE,LONGITUDE,LOCATION,DISTRICT
62135,JA447244,09/26/2017 10:10:00 AM,115XX S YALE AVE,0560,ASSAULT,SIMPLE,RESIDENCE,N,Y,522,34.0,08A,1176678.0,1828375.0,41.684402635,-87.628862363,"(41.684402635, -87.628862363)",5.0
185004,HZ511669,11/11/2016 05:45:00 PM,068XX W SHAKESPEARE AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,N,N,2512,36.0,14,1130458.0,1913611.0,41.919218401,-87.796113399,"(41.919218401, -87.796113399)",25.0
169307,JA149339,02/10/2017 03:00:00 AM,015XX S SANGAMON ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,N,N,1232,25.0,08B,1170443.0,1892718.0,41.861105328,-87.649814857,"(41.861105328, -87.649814857)",12.0
215885,HZ543654,12/02/2016 05:00:00 PM,024XX N HARDING AVE,0930,MOTOR VEHICLE THEFT,THEFT/RECOVERY: AUTOMOBILE,STREET,N,Y,2524,30.0,07,1149639.0,1915981.0,41.92537055,-87.725577509,"(41.92537055, -87.725577509)",25.0
135474,JA117059,01/14/2017 02:30:00 PM,021XX W BELMONT AVE,1150,DECEPTIVE PRACTICE,CREDIT CARD FRAUD,SMALL RETAIL STORE,N,N,1921,32.0,11,1161599.0,1921231.0,41.939535857,-87.681484019,"(41.939535857, -87.681484019)",19.0
38370,JA331379,07/01/2017 05:30:00 PM,033XX S LAWNDALE AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,N,N,1031,22.0,14,1152240.0,1882163.0,41.832519353,-87.716912629,"(41.832519353, -87.716912629)",10.0
1527,HZ563163,12/23/2016 08:45:00 PM,005XX W MONROE ST,2093,NARCOTICS,FOUND SUSPECT NARCOTICS,GROCERY FOOD STORE,Y,N,121,2.0,18,1172536.0,1899823.0,41.880555964,-87.64192187,"(41.880555964, -87.64192187)",1.0
133065,JA406011,08/25/2017 12:45:00 PM,039XX N CENTRAL AVE,0610,BURGLARY,FORCIBLE ENTRY,RESIDENCE,N,N,1633,38.0,05,1138317.0,1925494.0,41.951687874,-87.766949539,"(41.951687874, -87.766949539)",16.0
240730,JA423238,09/08/2017 09:15:00 AM,073XX S SOUTH SHORE DR,0620,BURGLARY,UNLAWFUL ENTRY,APARTMENT,N,N,334,7.0,05,1195179.0,1857404.0,41.763625742,-87.560182233,"(41.763625742, -87.560182233)",3.0
206071,JA179624,03/06/2017 12:00:00 PM,063XX N SHERIDAN RD,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,N,Y,2433,49.0,08B,1168475.0,1942257.0,41.997085606,-87.65560155,"(41.997085606, -87.65560155)",24.0
172032,HZ498677,11/01/2016 06:53:00 PM,099XX S PRINCETON AVE,031A,ROBBERY,ARMED: HANDGUN,RESIDENCE,N,N,511,9.0,03,1176046.0,1838813.0,41.713060192,-87.63086427,"(41.713060192, -87.63086427)",5.0
122526,JA395024,08/15/2017 07:46:00 PM,014XX N KINGSBURY ST,0860,THEFT,RETAIL THEFT,OTHER,N,N,1822,32.0,06,1170125.0,1909275.0,41.906545818,-87.650498565,"(41.906545818, -87.650498565)",18.0
25429,JA208866,03/31/2017 06:00:00 PM,018XX W BIRCHWOOD AVE,0810,THEFT,OVER $500,STREET,N,N,2424,49.0,06,1162628.0,1949798.0,42.017903266,-87.676897558,"(42.017903266, -87.676897558)",24.0
136056,JA124687,01/21/2017 05:30:00 PM,064XX S DR MARTIN LUTHER KING JR DR,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,N,N,312,20.0,14,1180025.0,1862499.0,41.777967289,-87.615568353,"(41.777967289, -87.615568353)",3.0
