Unnamed: 0,CASE#,DATE  OF OCCURRENCE,BLOCK, IUCR, PRIMARY DESCRIPTION, SECONDARY DESCRIPTION, LOCATION DESCRIPTION,ARREST,DOMESTIC,BEAT,WARD,FBI CD,X COORDINATE,Y COORDINATE,LATITUDE,LONGITUDE,LOCATION,DISTRICT
171273,JA153338,02/13/2017 03:00:00 PM,099XX S BEVERLY AVE,0810,THEFT,OVER $500,STREET,N,N,2213,21.0,06,1168434.0,1838470.0,41.712285983,-87.658751805,"(41.712285983, -87.658751805)",22.0
224704,HZ550137,12/13/2016 12:20:00 PM,019XX N SHEFFIELD AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,N,N,1813,43.0,07,1169324.0,1913055.0,41.916935813,-87.653330851,"(41.916935813, -87.653330851)",18.0
198163,HZ524220,11/21/2016 05:08:00 PM,004XX S LARAMIE AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,N,Y,1522,29.0,08B,1141799.0,1897403.0,41.874539231,-87.754846058,"(41.874539231, -87.754846058)",15.0
196011,JA170355,02/28/2017 05:15:00 PM,009XX N KEELER AVE,0560,ASSAULT,SIMPLE,RESIDENCE,N,Y,1111,37.0,08A,1148206.0,1906127.0,41.898357952,-87.731097317,"(41.898357952, -87.731097317)",11.0
26977,JA210426,04/02/2017 10:30:00 PM,110XX S AVENUE L,0810,THEFT,OVER $500,RESIDENCE,N,N,433,10.0,06,1201874.0,1832431.0,41.694930283,-87.536491592,"(41.694930283, -87.536491592)",4.0
93110,JA289106,06/02/2017 12:00:00 AM,082XX S EVANS AVE,0810,THEFT,OVER $500,VEHICLE NON-COMMERCIAL,N,N,631,6.0,06,1182659.0,1850590.0,41.745227053,-87.606281132,"(41.745227053, -87.606281132)",6.0
253035,JA485009,10/24/2017 03:00:00 PM,079XX S SANGAMON ST,0820,THEFT,$500 AND UNDER,STREET,N,N,621,17.0,06,1171358.0,1852051.0,41.749490794,-87.647647041,"(41.749490794, -87.647647041)",6.0
65964,JA263497,05/14/2017 01:00:00 PM,056XX W MADISON ST,0810,THEFT,OVER $500,OTHER,N,N,1513,29.0,06,1138887.0,1899460.0,41.880237269,-87.765487839,"(41.880237269, -87.765487839)",15.0
256246,JA488688,10/27/2017 05:30:00 PM,001XX E RANDOLPH ST,1150,DECEPTIVE PRACTICE,CREDIT CARD FRAUD,RESTAURANT,N,N,114,42.0,11,1177619.0,1901296.0,41.884484068,-87.623213022,"(41.884484068, -87.623213022)",1.0
79796,JA283406,05/29/2017 08:16:00 AM,077XX S ESSEX AVE,0320,ROBBERY,STRONGARM - NO WEAPON,SIDEWALK,N,N,421,7.0,03,1194204.0,1854135.0,41.75467935,-87.563862912,"(41.75467935, -87.563862912)",4.0
258646,JA316449,06/21/2017 11:00:00 AM,013XX S SPRINGFIELD AVE,2016,NARCOTICS,MANU/DELIVER:PCP,SIDEWALK,Y,N,1011,24.0,18,1150591.0,1893587.0,41.863900549,-87.72266505,"(41.863900549, -87.72266505)",10.0
88906,JA350040,07/15/2017 11:00:00 PM,069XX S ADA ST,0820,THEFT,$500 AND UNDER,STREET,N,N,734,17.0,06,1168528.0,1858712.0,41.767830884,-87.657825651,"(41.767830884, -87.657825651)",7.0
