Unnamed: 0,CASE#,DATE  OF OCCURRENCE,BLOCK, IUCR, PRIMARY DESCRIPTION, SECONDARY DESCRIPTION, LOCATION DESCRIPTION,ARREST,DOMESTIC,BEAT,WARD,FBI CD,X COORDINATE,Y COORDINATE,LATITUDE,LONGITUDE,LOCATION,DISTRICT
34059,JA219820,04/10/2017 03:00:00 PM,003XX E 55TH PL,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,RESIDENCE,N,N,231,20.0,11,1179351.0,1868294.0,41.79388474,-87.617862454,"(41.79388474, -87.617862454)",2.0
65156,JA447059,09/26/2017 07:41:00 AM,050XX W MADISON ST,1320,CRIMINAL DAMAGE,TO VEHICLE,RESTAURANT,N,Y,1533,28.0,14,1142843.0,1899555.0,41.880425216,-87.750959284,"(41.880425216, -87.750959284)",15.0
229527,JA313174,06/18/2017 06:30:00 PM,040XX N KEYSTONE AVE,0820,THEFT,$500 AND UNDER,DRIVEWAY - RESIDENTIAL,N,N,1722,39.0,06,1148569.0,1926521.0,41.954313943,-87.729236307,"(41.954313943, -87.729236307)",17.0
143299,JA137417,02/01/2017 05:35:00 AM,041XX W 77TH PL,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,OTHER,N,N,834,13.0,07,1150247.0,1853058.0,41.752689804,-87.724981015,"(41.752689804, -87.724981015)",8.0
201377,JA173962,03/03/2017 04:30:00 PM,0000X E CHICAGO AVE,0890,THEFT,FROM BUILDING,RESTAURANT,N,N,1833,42.0,06,1176697.0,1905741.0,41.896702263,-87.626464221,"(41.896702263, -87.626464221)",18.0
164577,JA138098,02/01/2017 04:00:00 PM,012XX S SAWYER AVE,0560,ASSAULT,SIMPLE,RESIDENCE,N,N,1022,24.0,08A,1154893.0,1894188.0,41.8654647,-87.706856419,"(41.8654647, -87.706856419)",10.0
226108,JA310358,06/16/2017 10:50:00 PM,042XX W WALTON ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,N,Y,1111,37.0,08B,1147843.0,1905993.0,41.897997226,-87.73243405,"(41.897997226, -87.73243405)",11.0
44080,JA232760,04/20/2017 07:44:00 PM,088XX S ASHLAND AVE,0860,THEFT,RETAIL THEFT,SMALL RETAIL STORE,N,N,2221,21.0,06,1167217.0,1846078.0,41.733189578,-87.662991862,"(41.733189578, -87.662991862)",22.0
58542,JA253529,05/06/2017 08:08:00 PM,005XX N MICHIGAN AVE,0890,THEFT,FROM BUILDING,RESTAURANT,N,N,1834,42.0,06,1177342.0,1903838.0,41.891465732,-87.624153044,"(41.891465732, -87.624153044)",18.0
55731,JA248484,05/03/2017 12:19:00 AM,042XX W LE MOYNE ST,1710,OFFENSE INVOLVING CHILDREN,ENDANGERING LIFE/HEALTH CHILD,SIDEWALK,N,N,2534,37.0,20,1147638.0,1909531.0,41.907709804,-87.733096078,"(41.907709804, -87.733096078)",25.0
